PLT_CN,FPAG,STANDPLOT_CN
558629285126144,HC,558629285126144_2
558629285126144,HC,558629285126144_3
558629285126144,HC,558629285126144_4
558629288126144,CHS1,558629288126144_1
558629288126144,CHS1,558629288126144_2
558629288126144,CHS1,558629288126144_3
558629288126144,CHS1,558629288126144_4
558629289126144,CMS2,558629289126144_1
558629289126144,CMS2,558629289126144_2
558629289126144,CMS2,558629289126144_3
558629289126144,CMS2,558629289126144_4
558629290126144,CFS2,558629290126144_1
558629290126144,CFS2,558629290126144_2
558629290126144,CFS2,558629290126144_3
558629290126144,CFS2,558629290126144_4
558629291126144,CFS2,558629291126144_1
558629291126144,CFS2,558629291126144_2
558629291126144,CFS2,558629291126144_3
558629291126144,CFS2,558629291126144_4
558629301126144,CHF1,558629301126144_1
558629301126144,CHF1,558629301126144_2
558629301126144,CHF1,558629301126144_3
558629301126144,CHF1,558629301126144_4
558629302126144,CFS5,558629302126144_1
558629302126144,CFS5,558629302126144_2
558629302126144,CFS5,558629302126144_3
558629302126144,CFS5,558629302126144_4
558629304126144,CFS2,558629304126144_1
558629304126144,CFS2,558629304126144_2
558629304126144,CFS2,558629304126144_3
558629304126144,CFS2,558629304126144_4
558629318126144,CHS1,558629318126144_1
558629318126144,CHS1,558629318126144_2
558629318126144,CHS1,558629318126144_3
558629318126144,CHS1,558629318126144_4
558629319126144,CHF1,558629319126144_1
558629319126144,CHF1,558629319126144_2
558629319126144,CHF1,558629319126144_3
558629319126144,CHF1,558629319126144_4
558629435126144,CHS1,558629435126144_1
558629435126144,CHS1,558629435126144_2
558629435126144,CHS1,558629435126144_3
558629435126144,CHS1,558629435126144_4
558629441126144,CHS6,558629441126144_1
558629441126144,CHS6,558629441126144_2
558629441126144,CHS6,558629441126144_3
558629441126144,CHS6,558629441126144_4
558629442126144,CMS2,558629442126144_1
558629442126144,CMS2,558629442126144_2
558629442126144,CMS2,558629442126144_3
558629442126144,CMS2,558629442126144_4
558629443126144,CAS2,558629443126144_1
558629443126144,CAS2,558629443126144_2
558629443126144,CAS2,558629443126144_3
558629443126144,CAS2,558629443126144_4
558629450126144,CFS1,558629450126144_1
558629450126144,CFS1,558629450126144_2
558629450126144,CFS1,558629450126144_3
558629450126144,CFS1,558629450126144_4
558629456126144,CHF2,558629456126144_1
558629456126144,CHF2,558629456126144_2
558629456126144,CHF2,558629456126144_3
558629456126144,CHF2,558629456126144_4
558629457126144,CHS1,558629457126144_1
558629457126144,CHS1,558629457126144_2
558629457126144,CHS1,558629457126144_3
558629457126144,CHS1,558629457126144_4
558629472126144,CFS2,558629472126144_1
558629472126144,CFS2,558629472126144_2
558629472126144,CFS2,558629472126144_3
558629472126144,CFS2,558629472126144_4
558629473126144,CHF1,558629473126144_1
558629473126144,CHF1,558629473126144_2
558629473126144,CHF1,558629473126144_3
558629473126144,CHF1,558629473126144_4
558629476126144,CMS2,558629476126144_1
558629476126144,CMS2,558629476126144_2
558629476126144,CMS2,558629476126144_3
558629476126144,CMS2,558629476126144_4
558629479126144,CHS1,558629479126144_4
558629479126144,CHS1,558629479126144_1
558629479126144,CHS1,558629479126144_2
558629479126144,CHS1,558629479126144_3
558629483126144,CHS1,558629483126144_1
558629483126144,CHS1,558629483126144_2
558629483126144,CHS1,558629483126144_3
558629483126144,CHS1,558629483126144_4
558629486126144,CHF2,558629486126144_1
558629486126144,CHF2,558629486126144_2
558629486126144,CHF2,558629486126144_3
558629486126144,CHF2,558629486126144_4
558629489126144,CMS2,558629489126144_1
558629489126144,CMS2,558629489126144_2
558629489126144,CMS2,558629489126144_3
558629489126144,CMS2,558629489126144_4
558629490126144,CWS5,558629490126144_1
558629490126144,CWS5,558629490126144_2
558629490126144,CWS5,558629490126144_3
558629490126144,CWS5,558629490126144_4
558629497126144,CFF1,558629497126144_1
558629497126144,CFF1,558629497126144_2
558629497126144,CFF1,558629497126144_3
558629497126144,CFF1,558629497126144_4
558629498126144,CES2,558629498126144_1
558629498126144,CES2,558629498126144_2
558629498126144,CES2,558629498126144_3
558629498126144,CES2,558629498126144_4
558629503126144,CDS6,558629503126144_1
558629503126144,CDS6,558629503126144_2
558629503126144,CDS6,558629503126144_3
558629503126144,CDS6,558629503126144_4
558629504126144,CWS2,558629504126144_3
558629504126144,CWS2,558629504126144_4
558629504126144,CWS2,558629504126144_1
558629504126144,CWS2,558629504126144_2
558629509126144,CDG1,558629509126144_1
558629509126144,CDG1,558629509126144_2
558629509126144,CDG1,558629509126144_3
558629509126144,CDG1,558629509126144_4
558629510126144,CDS6,558629510126144_1
558629510126144,CDS6,558629510126144_2
558629510126144,CDS6,558629510126144_3
558629510126144,CDS6,558629510126144_4
558629511126144,CWS5,558629511126144_1
558629511126144,CWS5,558629511126144_2
558629511126144,CWS5,558629511126144_3
558629511126144,CWS5,558629511126144_4
558629514126144,CAC1,558629514126144_1
558629514126144,CAC1,558629514126144_2
558629514126144,CAC1,558629514126144_3
558629514126144,CAC1,558629514126144_4
558629515126144,CDG1,558629515126144_1
558629515126144,CDG1,558629515126144_2
558629515126144,CDG1,558629515126144_3
558629515126144,CDG1,558629515126144_4
558629516126144,CMS3,558629516126144_1
558629516126144,CMS3,558629516126144_2
558629516126144,CMS3,558629516126144_3
558629516126144,CMS3,558629516126144_4
558629523126144,CDS6,558629523126144_1
558629523126144,CDS6,558629523126144_2
558629523126144,CDS6,558629523126144_3
558629523126144,CDS6,558629523126144_4
558629551126144,CHS1,558629551126144_1
558629551126144,CHS1,558629551126144_2
558629551126144,CHS1,558629551126144_3
558629551126144,CHS1,558629551126144_4
558629565126144,CWS3,558629565126144_1
558629565126144,CWS3,558629565126144_2
558629565126144,CWS3,558629565126144_3
558629565126144,CWS3,558629565126144_4
558629568126144,CES4,558629568126144_1
558629568126144,CES4,558629568126144_2
558629568126144,CES4,558629568126144_3
558629568126144,CES4,558629568126144_4
558629571126144,CDS6,558629571126144_1
558629571126144,CDS6,558629571126144_2
558629571126144,CDS6,558629571126144_3
558629571126144,CDS6,558629571126144_4
558629579126144,HOG2,558629579126144_1
558629579126144,HOG2,558629579126144_2
558629579126144,HOG2,558629579126144_3
558629579126144,HOG2,558629579126144_4
558629586126144,HOG1,558629586126144_1
558629586126144,HOG1,558629586126144_2
558629586126144,HOG1,558629586126144_3
558629586126144,HOG1,558629586126144_4
558629605126144,CPS2,558629605126144_1
558629605126144,CPS2,558629605126144_2
558629605126144,CPS2,558629605126144_3
558629605126144,CPS2,558629605126144_4
558629614126144,CEF2,558629614126144_1
558629614126144,CEF2,558629614126144_2
558629614126144,CEF2,558629614126144_3
558629614126144,CEF2,558629614126144_4
558629622126144,CDS7,558629622126144_1
558629622126144,CDS7,558629622126144_2
558629622126144,CDS7,558629622126144_3
558629622126144,CDS7,558629622126144_4
558629627126144,CDS6,558629627126144_1
558629627126144,CDS6,558629627126144_2
558629627126144,CDS6,558629627126144_3
558629627126144,CDS6,558629627126144_4
558629635126144,CDS7,558629635126144_1
558629635126144,CDS7,558629635126144_2
558629635126144,CDS7,558629635126144_3
558629635126144,CDS7,558629635126144_4
558629636126144,CES4,558629636126144_1
558629636126144,CES4,558629636126144_2
558629636126144,CES4,558629636126144_3
558629636126144,CES4,558629636126144_4
558629639126144,CPS2,558629639126144_1
558629639126144,CPS2,558629639126144_2
558629639126144,CPS2,558629639126144_3
558629639126144,CPS2,558629639126144_4
558629640126144,CDS6,558629640126144_1
558629640126144,CDS6,558629640126144_2
558629640126144,CDS6,558629640126144_3
558629640126144,CDS6,558629640126144_4
558629642126144,CEG3,558629642126144_1
558629642126144,CEG3,558629642126144_2
558629642126144,CEG3,558629642126144_3
558629642126144,CEG3,558629642126144_4
558629644126144,CDS6,558629644126144_1
558629644126144,CDS6,558629644126144_2
558629644126144,CDS6,558629644126144_3
558629644126144,CDS6,558629644126144_4
558629657126144,CPG2,558629657126144_1
558629657126144,CPG2,558629657126144_2
558629657126144,CPG2,558629657126144_3
558629657126144,CPG2,558629657126144_4
558629658126144,CMS3,558629658126144_1
558629658126144,CMS3,558629658126144_2
558629658126144,CMS3,558629658126144_3
558629658126144,CMS3,558629658126144_4
558629660126144,CHS1,558629660126144_1
558629660126144,CHS1,558629660126144_2
558629660126144,CHS1,558629660126144_3
558629660126144,CHS1,558629660126144_4
558629680126144,CWF4,558629680126144_1
558629680126144,CWF4,558629680126144_2
558629680126144,CWF4,558629680126144_3
558629680126144,CWF4,558629680126144_4
558629683126144,CWS3,558629683126144_1
558629683126144,CWS3,558629683126144_2
558629683126144,CWS3,558629683126144_3
558629683126144,CWS3,558629683126144_4
558629686126144,CES4,558629686126144_1
558629686126144,CES4,558629686126144_2
558629686126144,CES4,558629686126144_3
558629686126144,CES4,558629686126144_4
558629691126144,CDG1,558629691126144_1
558629691126144,CDG1,558629691126144_2
558629691126144,CDG1,558629691126144_3
558629691126144,CDG1,558629691126144_4
558629693126144,CPG2,558629693126144_1
558629693126144,CPG2,558629693126144_2
558629693126144,CPG2,558629693126144_3
558629693126144,CPG2,558629693126144_4
558629763126144,CDS7,558629763126144_1
558629763126144,CDS7,558629763126144_2
558629763126144,CDS7,558629763126144_3
558629763126144,CDS7,558629763126144_4
558629764126144,CDG3,558629764126144_1
558629764126144,CDG3,558629764126144_2
558629764126144,CDG3,558629764126144_3
558629764126144,CDG3,558629764126144_4
558629769126144,CDS7,558629769126144_1
558629769126144,CDS7,558629769126144_2
558629769126144,CDS7,558629769126144_3
558629769126144,CDS7,558629769126144_4
558629770126144,CDS8,558629770126144_1
558629770126144,CDS8,558629770126144_2
558629770126144,CDS8,558629770126144_3
558629770126144,CDS8,558629770126144_4
558629772126144,CDS7,558629772126144_1
558629772126144,CDS7,558629772126144_2
558629772126144,CDS7,558629772126144_3
558629772126144,CDS7,558629772126144_4
558629780126144,CEG3,558629780126144_1
558629780126144,CEG3,558629780126144_2
558629780126144,CEG3,558629780126144_3
558629780126144,CEG3,558629780126144_4
558629782126144,CDS7,558629782126144_1
558629782126144,CDS7,558629782126144_2
558629782126144,CDS7,558629782126144_3
558629782126144,CDS7,558629782126144_4
558629787126144,CDS6,558629787126144_1
558629787126144,CDS6,558629787126144_2
558629787126144,CDS6,558629787126144_3
558629787126144,CDS6,558629787126144_4
558630690126144,CES4,558630690126144_1
558630690126144,CES4,558630690126144_2
558630690126144,CES4,558630690126144_3
558630690126144,CES4,558630690126144_4
558630708126144,CMS2,558630708126144_1
558630708126144,CMS2,558630708126144_2
558630708126144,CMS2,558630708126144_3
558630708126144,CMS2,558630708126144_4
558630735126144,CES1,558630735126144_1
558630735126144,CES1,558630735126144_2
558630735126144,CES1,558630735126144_3
558630735126144,CES1,558630735126144_4
558630737126144,CES4,558630737126144_1
558630737126144,CES4,558630737126144_2
558630737126144,CES4,558630737126144_3
558630737126144,CES4,558630737126144_4
558630738126144,CMS3,558630738126144_1
558630738126144,CMS3,558630738126144_2
558630738126144,CMS3,558630738126144_3
558630738126144,CMS3,558630738126144_4
558630740126144,CWG1,558630740126144_1
558630740126144,CWG1,558630740126144_2
558630740126144,CWG1,558630740126144_3
558630740126144,CWG1,558630740126144_4
558630742126144,CDS6,558630742126144_1
558630742126144,CDS6,558630742126144_2
558630742126144,CDS6,558630742126144_3
558630742126144,CDS6,558630742126144_4
558630743126144,CDS6,558630743126144_1
558630743126144,CDS6,558630743126144_2
558630743126144,CDS6,558630743126144_3
558630743126144,CDS6,558630743126144_4
558630744126144,CDS6,558630744126144_1
558630744126144,CDS6,558630744126144_2
558630744126144,CDS6,558630744126144_3
558630744126144,CDS6,558630744126144_4
558630760126144,CDS6,558630760126144_1
558630760126144,CDS6,558630760126144_2
558630760126144,CDS6,558630760126144_3
558630760126144,CDS6,558630760126144_4
558630778126144,CAS3,558630778126144_1
558630778126144,CAS3,558630778126144_2
558630778126144,CAS3,558630778126144_3
558630778126144,CAS3,558630778126144_4
558630780126144,CHS1,558630780126144_1
558630780126144,CHS1,558630780126144_2
558630780126144,CHS1,558630780126144_3
558630780126144,CHS1,558630780126144_4
558630781126144,CFS5,558630781126144_1
558630781126144,CFS5,558630781126144_2
558630781126144,CFS5,558630781126144_3
558630781126144,CFS5,558630781126144_4
558630782126144,CWS5,558630782126144_1
558630782126144,CWS5,558630782126144_2
558630782126144,CWS5,558630782126144_3
558630782126144,CWS5,558630782126144_4
558630795126144,CEF4,558630795126144_1
558630795126144,CEF4,558630795126144_2
558630795126144,CEF4,558630795126144_3
558630795126144,CEF4,558630795126144_4
558630797126144,CCF2,558630797126144_1
558630797126144,CCF2,558630797126144_2
558630797126144,CCF2,558630797126144_3
558630797126144,CCF2,558630797126144_4
558630798126144,CCF2,558630798126144_1
558630798126144,CCF2,558630798126144_2
558630798126144,CCF2,558630798126144_3
558630798126144,CCF2,558630798126144_4
558630801126144,CFS5,558630801126144_1
558630801126144,CFS5,558630801126144_2
558630801126144,CFS5,558630801126144_3
558630801126144,CFS5,558630801126144_4
558630802126144,CHS2,558630802126144_1
558630802126144,CHS2,558630802126144_2
558630802126144,CHS2,558630802126144_3
558630802126144,CHS2,558630802126144_4
558630804126144,CDS8,558630804126144_1
558630804126144,CDS8,558630804126144_2
558630804126144,CDS8,558630804126144_3
558630804126144,CDS8,558630804126144_4
558630806126144,CDS8,558630806126144_1
558630806126144,CDS8,558630806126144_2
558630806126144,CDS8,558630806126144_3
558630806126144,CDS8,558630806126144_4
558630808126144,CDG1,558630808126144_1
558630808126144,CDG1,558630808126144_2
558630808126144,CDG1,558630808126144_3
558630808126144,CDG1,558630808126144_4
558630809126144,CDS4,558630809126144_1
558630809126144,CDS4,558630809126144_2
558630809126144,CDS4,558630809126144_3
558630809126144,CDS4,558630809126144_4
558630816126144,CEF4,558630816126144_1
558630816126144,CEF4,558630816126144_2
558630816126144,CEF4,558630816126144_3
558630816126144,CEF4,558630816126144_4
558630817126144,CDS6,558630817126144_1
558630817126144,CDS6,558630817126144_2
558630817126144,CDS6,558630817126144_3
558630817126144,CDS6,558630817126144_4
558630828126144,CES4,558630828126144_1
558630828126144,CES4,558630828126144_2
558630828126144,CES4,558630828126144_3
558630828126144,CES4,558630828126144_4
558630830126144,CWS5,558630830126144_1
558630830126144,CWS5,558630830126144_2
558630830126144,CWS5,558630830126144_3
558630830126144,CWS5,558630830126144_4
558630832126144,CDS6,558630832126144_3
558630832126144,CDS6,558630832126144_4
558630832126144,CDS6,558630832126144_1
558630832126144,CDS6,558630832126144_2
558630833126144,CES4,558630833126144_1
558630833126144,CES4,558630833126144_2
558630833126144,CES4,558630833126144_3
558630833126144,CES4,558630833126144_4
558630835126144,CDS8,558630835126144_1
558630835126144,CDS8,558630835126144_2
558630835126144,CDS8,558630835126144_3
558630835126144,CDS8,558630835126144_4
558630836126144,CDS6,558630836126144_1
558630836126144,CDS6,558630836126144_2
558630836126144,CDS6,558630836126144_3
558630836126144,CDS6,558630836126144_4
558630837126144,CDS6,558630837126144_1
558630837126144,CDS6,558630837126144_2
558630837126144,CDS6,558630837126144_3
558630837126144,CDS6,558630837126144_4
558630838126144,CEG3,558630838126144_1
558630838126144,CEG3,558630838126144_2
558630838126144,CEG3,558630838126144_3
558630838126144,CEG3,558630838126144_4
558630839126144,CEF2,558630839126144_1
558630839126144,CEF2,558630839126144_2
558630839126144,CEF2,558630839126144_3
558630839126144,CEF2,558630839126144_4
558630852126144,CWS5,558630852126144_1
558630852126144,CWS5,558630852126144_2
558630852126144,CWS5,558630852126144_3
558630852126144,CWS5,558630852126144_4
558630854126144,CDS6,558630854126144_1
558630854126144,CDS6,558630854126144_2
558630854126144,CDS6,558630854126144_3
558630854126144,CDS6,558630854126144_4
558630857126144,CFS2,558630857126144_1
558630857126144,CFS2,558630857126144_2
558630857126144,CFS2,558630857126144_3
558630857126144,CFS2,558630857126144_4
558630864126144,CAC1,558630864126144_1
558630864126144,CAC1,558630864126144_2
558630864126144,CAC1,558630864126144_3
558630864126144,CAC1,558630864126144_4
558630865126144,CDS6,558630865126144_1
558630865126144,CDS6,558630865126144_2
558630865126144,CDS6,558630865126144_3
558630865126144,CDS6,558630865126144_4
558630866126144,CFS5,558630866126144_1
558630866126144,CFS5,558630866126144_2
558630866126144,CFS5,558630866126144_3
558630866126144,CFS5,558630866126144_4
558630868126144,CES4,558630868126144_1
558630868126144,CES4,558630868126144_2
558630868126144,CES4,558630868126144_3
558630868126144,CES4,558630868126144_4
558630870126144,CDS8,558630870126144_1
558630870126144,CDS8,558630870126144_2
558630870126144,CDS8,558630870126144_3
558630870126144,CDS8,558630870126144_4
558630878126144,CDS7,558630878126144_1
558630878126144,CDS7,558630878126144_2
558630878126144,CDS7,558630878126144_3
558630878126144,CDS7,558630878126144_4
558630879126144,CDS7,558630879126144_1
558630879126144,CDS7,558630879126144_2
558630879126144,CDS7,558630879126144_3
558630879126144,CDS7,558630879126144_4
558630882126144,CMS3,558630882126144_1
558630882126144,CMS3,558630882126144_2
558630882126144,CMS3,558630882126144_3
558630882126144,CMS3,558630882126144_4
558630892126144,CDS6,558630892126144_1
558630892126144,CDS6,558630892126144_2
558630892126144,CDS6,558630892126144_3
558630892126144,CDS6,558630892126144_4
558630896126144,CFS2,558630896126144_1
558630896126144,CFS2,558630896126144_2
558630896126144,CFS2,558630896126144_3
558630896126144,CFS2,558630896126144_4
558630900126144,CHS1,558630900126144_1
558630900126144,CHS1,558630900126144_2
558630900126144,CHS1,558630900126144_3
558630900126144,CHS1,558630900126144_4
558630908126144,CHF2,558630908126144_1
558630908126144,CHF2,558630908126144_2
558630908126144,CHF2,558630908126144_3
558630908126144,CHF2,558630908126144_4
558630911126144,CFF1,558630911126144_1
558630911126144,CFF1,558630911126144_2
558630911126144,CFF1,558630911126144_3
558630911126144,CFF1,558630911126144_4
558630913126144,CMS3,558630913126144_1
558630913126144,CMS3,558630913126144_2
558630913126144,CMS3,558630913126144_3
558630913126144,CMS3,558630913126144_4
558630914126144,CEG3,558630914126144_1
558630914126144,CEG3,558630914126144_2
558630914126144,CEG3,558630914126144_3
558630914126144,CEG3,558630914126144_4
558630930126144,CHS1,558630930126144_1
558630930126144,CHS1,558630930126144_2
558630930126144,CHS1,558630930126144_3
558630930126144,CHS1,558630930126144_4
558630931126144,CHF1,558630931126144_1
558630931126144,CHF1,558630931126144_2
558630931126144,CHF1,558630931126144_3
558630931126144,CHF1,558630931126144_4
558630932126144,CFS3,558630932126144_1
558630932126144,CFS3,558630932126144_2
558630932126144,CFS3,558630932126144_3
558630932126144,CFS3,558630932126144_4
558630940126144,CFS2,558630940126144_1
558630940126144,CFS2,558630940126144_2
558630940126144,CFS2,558630940126144_3
558630940126144,CFS2,558630940126144_4
558630943126144,CWS2,558630943126144_1
558630943126144,CWS2,558630943126144_2
558630943126144,CWS2,558630943126144_3
558630943126144,CWS2,558630943126144_4
558630945126144,CFF2,558630945126144_1
558630945126144,CFF2,558630945126144_2
558630945126144,CFF2,558630945126144_3
558630945126144,CFF2,558630945126144_4
558630956126144,CWS5,558630956126144_1
558630956126144,CWS5,558630956126144_2
558630956126144,CWS5,558630956126144_3
558630956126144,CWS5,558630956126144_4
558630958126144,CDS2,558630958126144_1
558630958126144,CDS2,558630958126144_2
558630958126144,CDS2,558630958126144_3
558630958126144,CDS2,558630958126144_4
558630959126144,CFS2,558630959126144_1
558630959126144,CFS2,558630959126144_2
558630959126144,CFS2,558630959126144_3
558630959126144,CFS2,558630959126144_4
558630961126144,CFF1,558630961126144_1
558630961126144,CFF1,558630961126144_2
558630961126144,CFF1,558630961126144_3
558630961126144,CFF1,558630961126144_4
558630962126144,CHS1,558630962126144_1
558630962126144,CHS1,558630962126144_2
558630962126144,CHS1,558630962126144_3
558630962126144,CHS1,558630962126144_4
558630963126144,CHS1,558630963126144_1
558630963126144,CHS1,558630963126144_2
558630963126144,CHS1,558630963126144_3
558630963126144,CHS1,558630963126144_4
558630965126144,CHS6,558630965126144_1
558630965126144,CHS6,558630965126144_2
558630965126144,CHS6,558630965126144_3
558630965126144,CHS6,558630965126144_4
558630966126144,CFS2,558630966126144_1
558630966126144,CFS2,558630966126144_2
558630966126144,CFS2,558630966126144_3
558630966126144,CFS2,558630966126144_4
558630970126144,CMS4,558630970126144_1
558630970126144,CMS4,558630970126144_2
558630970126144,CMS4,558630970126144_3
558630970126144,CMS4,558630970126144_4
558630971126144,CFS3,558630971126144_1
558630971126144,CFS3,558630971126144_2
558630971126144,CFS3,558630971126144_3
558630971126144,CFS3,558630971126144_4
558630972126144,CHF1,558630972126144_1
558630972126144,CHF1,558630972126144_2
558630972126144,CHF1,558630972126144_3
558630972126144,CHF1,558630972126144_4
558630973126144,CHS1,558630973126144_1
558630973126144,CHS1,558630973126144_2
558630973126144,CHS1,558630973126144_3
558630973126144,CHS1,558630973126144_4
558630974126144,CCF2,558630974126144_1
558630974126144,CCF2,558630974126144_2
558630974126144,CCF2,558630974126144_3
558630974126144,CCF2,558630974126144_4
558630975126144,CFS2,558630975126144_1
558630975126144,CFS2,558630975126144_2
558630975126144,CFS2,558630975126144_3
558630975126144,CFS2,558630975126144_4
558630977126144,CHS1,558630977126144_1
558630977126144,CHS1,558630977126144_2
558630977126144,CHS1,558630977126144_3
558630977126144,CHS1,558630977126144_4
558630978126144,CFS1,558630978126144_1
558630978126144,CFS1,558630978126144_2
558630978126144,CFS1,558630978126144_3
558630978126144,CFS1,558630978126144_4
558630979126144,CWS2,558630979126144_1
558630979126144,CWS2,558630979126144_2
558630979126144,CWS2,558630979126144_3
558630979126144,CWS2,558630979126144_4
558630981126144,CFS2,558630981126144_1
558630981126144,CFS2,558630981126144_2
558630981126144,CFS2,558630981126144_3
558630981126144,CFS2,558630981126144_4
558630983126144,CHF1,558630983126144_1
558630983126144,CHF1,558630983126144_2
558630983126144,CHF1,558630983126144_3
558630983126144,CHF1,558630983126144_4
558630984126144,CFS2,558630984126144_1
558630984126144,CFS2,558630984126144_2
558630984126144,CFS2,558630984126144_3
558630984126144,CFS2,558630984126144_4
558630986126144,CFS2,558630986126144_1
558630986126144,CFS2,558630986126144_2
558630986126144,CFS2,558630986126144_3
558630986126144,CFS2,558630986126144_4
558630991126144,CFS2,558630991126144_1
558630991126144,CFS2,558630991126144_2
558630991126144,CFS2,558630991126144_3
558630991126144,CFS2,558630991126144_4
558630993126144,CHS1,558630993126144_1
558630993126144,CHS1,558630993126144_2
558630993126144,CHS1,558630993126144_3
558630993126144,CHS1,558630993126144_4
558630994126144,CHS1,558630994126144_1
558630994126144,CHS1,558630994126144_2
558630994126144,CHS1,558630994126144_3
558630994126144,CHS1,558630994126144_4
558630999126144,CFM1,558630999126144_1
558630999126144,CFM1,558630999126144_2
558630999126144,CFM1,558630999126144_3
558630999126144,CFM1,558630999126144_4
558631000126144,CHS1,558631000126144_1
558631000126144,CHS1,558631000126144_2
558631000126144,CHS1,558631000126144_3
558631000126144,CHS1,558631000126144_4
558631001126144,CHS1,558631001126144_1
558631001126144,CHS1,558631001126144_2
558631001126144,CHS1,558631001126144_3
558631001126144,CHS1,558631001126144_4
558631006126144,CFS3,558631006126144_2
558631006126144,CFS3,558631006126144_3
558631006126144,CFS3,558631006126144_4
558631006126144,CFS3,558631006126144_1
558631007126144,CFS2,558631007126144_1
558631007126144,CFS2,558631007126144_2
558631007126144,CFS2,558631007126144_3
558631007126144,CFS2,558631007126144_4
5931296010901,CHS5,5931296010901_3
5931296010901,CHS5,5931296010901_4
5931296010901,CHS5,5931296010901_1
5931296010901,CHS5,5931296010901_2
5931423010901,CHS6,5931423010901_1
5931423010901,CHS6,5931423010901_2
5931423010901,CHS6,5931423010901_3
5931423010901,CHS6,5931423010901_4
645308198126144,CHF1,645308198126144_1
645308198126144,CHF1,645308198126144_2
645308198126144,CHF1,645308198126144_3
645308198126144,CHF1,645308198126144_4
645308204126144,CHS1,645308204126144_1
645308204126144,CHS1,645308204126144_2
645308204126144,CHS1,645308204126144_3
645308204126144,CHS1,645308204126144_4
645308205126144,CHF1,645308205126144_2
645308205126144,CHF1,645308205126144_3
645308205126144,CHF1,645308205126144_4
645308205126144,CHF1,645308205126144_1
645308222126144,CHS6,645308222126144_1
645308222126144,CHS6,645308222126144_2
645308222126144,CHS6,645308222126144_3
645308222126144,CHS6,645308222126144_4
645308233126144,CWG1,645308233126144_1
645308233126144,CWG1,645308233126144_2
645308233126144,CWG1,645308233126144_3
645308233126144,CWG1,645308233126144_4
645308238126144,CWG1,645308238126144_1
645308238126144,CWG1,645308238126144_2
645308238126144,CWG1,645308238126144_4
645308238126144,CWG1,645308238126144_3
645308242126144,CWS3,645308242126144_1
645308242126144,CWS3,645308242126144_2
645308242126144,CWS3,645308242126144_3
645308242126144,CWS3,645308242126144_4
645308246126144,CFF1,645308246126144_1
645308246126144,CFF1,645308246126144_2
645308246126144,CFF1,645308246126144_3
645308246126144,CFF1,645308246126144_4
645308247126144,CFF2,645308247126144_1
645308247126144,CFF2,645308247126144_2
645308247126144,CFF2,645308247126144_3
645308247126144,CFF2,645308247126144_4
645308248126144,CWS5,645308248126144_1
645308248126144,CWS5,645308248126144_2
645308248126144,CWS5,645308248126144_3
645308248126144,CWS5,645308248126144_4
645308254126144,CPG2,645308254126144_1
645308254126144,CPG2,645308254126144_2
645308254126144,CPG2,645308254126144_3
645308254126144,CPG2,645308254126144_4
645308260126144,HOG3,645308260126144_1
645308260126144,HOG3,645308260126144_2
645308260126144,HOG3,645308260126144_3
645308260126144,HOG3,645308260126144_4
645308270126144,CDS6,645308270126144_1
645308270126144,CDS6,645308270126144_2
645308270126144,CDS6,645308270126144_3
645308270126144,CDS6,645308270126144_4
645308277126144,CFS2,645308277126144_1
645308277126144,CFS2,645308277126144_2
645308277126144,CFS2,645308277126144_3
645308277126144,CFS2,645308277126144_4
645308295126144,CFS5,645308295126144_1
645308295126144,CFS5,645308295126144_2
645308295126144,CFS5,645308295126144_3
645308295126144,CFS5,645308295126144_4
645308296126144,CWF4,645308296126144_1
645308296126144,CWF4,645308296126144_2
645308296126144,CWF4,645308296126144_3
645308296126144,CWF4,645308296126144_4
645308297126144,CDS6,645308297126144_1
645308297126144,CDS6,645308297126144_2
645308297126144,CDS6,645308297126144_3
645308297126144,CDS6,645308297126144_4
645308331126144,CMS2,645308331126144_1
645308331126144,CMS2,645308331126144_2
645308331126144,CMS2,645308331126144_3
645308331126144,CMS2,645308331126144_4
645308332126144,CPS2,645308332126144_1
645308332126144,CPS2,645308332126144_2
645308332126144,CPS2,645308332126144_3
645308332126144,CPS2,645308332126144_4
645308357126144,CHF2,645308357126144_1
645308357126144,CHF2,645308357126144_2
645308357126144,CHF2,645308357126144_3
645308357126144,CHF2,645308357126144_4
645308364126144,CHS6,645308364126144_1
645308364126144,CHS6,645308364126144_2
645308364126144,CHS6,645308364126144_3
645308364126144,CHS6,645308364126144_4
645308365126144,CFS5,645308365126144_1
645308365126144,CFS5,645308365126144_2
645308365126144,CFS5,645308365126144_3
645308365126144,CFS5,645308365126144_4
645308374126144,CDS6,645308374126144_1
645308374126144,CDS6,645308374126144_2
645308374126144,CDS6,645308374126144_3
645308374126144,CDS6,645308374126144_4
645308381126144,CDG1,645308381126144_1
645308381126144,CDG1,645308381126144_2
645308381126144,CDG1,645308381126144_3
645308381126144,CDG1,645308381126144_4
645308389126144,CHS1,645308389126144_1
645308389126144,CHS1,645308389126144_2
645308389126144,CHS1,645308389126144_3
645308389126144,CHS1,645308389126144_4
645308396126144,CHS1,645308396126144_1
645308396126144,CHS1,645308396126144_2
645308396126144,CHS1,645308396126144_3
645308396126144,CHS1,645308396126144_4
645308406126144,CFS5,645308406126144_1
645308406126144,CFS5,645308406126144_2
645308406126144,CFS5,645308406126144_3
645308406126144,CFS5,645308406126144_4
645308418126144,CWG1,645308418126144_1
645308418126144,CWG1,645308418126144_2
645308418126144,CWG1,645308418126144_3
