CN,LAT,LON
345936582489998,48.445869,-118.262676
345936583489998,48.939761,-117.952148
345936584489998,48.785348,-117.956755
345936585489998,48.780877,-118.162759
345936587489998,47.691386,-117.643499
345936592489998,48.223887,-119.52233
345936593489998,46.19325,-120.070543
345936594489998,46.228779,-120.253263
345936595489998,48.777857,-120.498708
345936596489998,48.722429,-120.273998
345936597489998,46.567697,-119.955086
345936600489998,46.715974,-120.324195
345936601489998,46.657655,-120.471302
345936604489998,47.906348,-121.058726
345936610489998,48.292131,-120.747639
345936618489998,48.353912,-122.166983
345936621489998,45.972498,-121.573137
345936637489998,46.553159,-120.30097
345936638489998,46.521782,-120.111589
345936639489998,48.968336,-120.335686
345936644489998,48.646048,-120.648535
345936674489998,46.007125,-117.618379
345936675489998,46.03034,-117.806401
345936676489998,46.176664,-117.651792
345936677489998,46.211897,-117.508968
345936678489998,47.379235,-123.837486
345936679489998,47.374494,-123.466871
345936680489998,47.427376,-123.615688
345936681489998,47.44818,-123.281881
345936682489998,47.548579,-124.017698
345936683489998,47.525424,-123.830553
345936684489998,47.564663,-121.362554
345936685489998,47.614095,-121.504631
345936686489998,47.609895,-121.004102
345936687489998,47.636177000000004,-121.177552
345936688489998,47.654403,-121.3628
345936689489998,47.733704,-121.398087
345936690489998,47.762126,-121.067759
345936691489998,47.807781,-121.20862
345936692489998,47.964028,-121.279234
345936693489998,48.054572,-121.421441
345936694489998,48.112211,-121.643443
345936695489998,48.108319,-121.269301
345936696489998,48.564885,-118.297188
345936697489998,48.623755,-118.131601
238861797489998,48.680866,-118.24434
303333755489998,46.034253,-117.907101
303333756489998,46.973951,-121.270012
273541629489998,47.9337,-122.535651
444202158489998,48.57779,-118.698025
444202159489998,48.849165,-117.55371
444202160489998,48.393229,-119.961824
444202161489998,48.396977,-119.93023
444202162489998,48.70039,-117.457205
273639984489998,47.718593,-123.21982
273639985489998,47.423484,-122.787608
273639986489998,45.96419,-122.492773
273639989489998,47.415896,-120.653763
273639991489998,47.330711,-121.720378
273639996489998,48.460842,-119.221347
273639997489998,48.295496,-119.1947
273639998489998,48.138734,-119.177746
273640011489998,46.966739,-117.070713
273640015489998,47.731116,-117.325068
273640018489998,46.261848,-117.487886
273640019489998,46.1112,-117.508033
273640024489998,47.291974,-117.109274
273640028489998,46.804723,-117.05483
273640029489998,46.915845,-117.267227
273640030489998,47.083652,-117.253394
273640047489998,48.685493,-117.800633
273640048489998,48.530903,-117.790203
273640049489998,48.436261,-117.579078
273640050489998,48.83632,-117.808123
273640056489998,48.093089,-117.56839
273640058489998,48.364582,-117.747244
273640059489998,48.245806,-117.583686
273640060489998,48.190338,-117.722435
273640082489998,47.399608,-117.641653
273640083489998,47.227977,-117.618839
273640085489998,47.853473,-118.017533
273640087489998,48.516886,-118.136131
273640092489998,48.723133,-117.450883
273640093489998,48.5213,-117.400965
273640102489998,47.15218,-117.474527
273640109489998,46.144582,-117.031255
273640110489998,46.108047,-117.171488
273640178489998,48.393188,-117.070582
273640182489998,48.88032,-117.096792
273640190489998,46.465165,-117.358657
273640191489998,46.407596,-117.552092
273640192489998,46.281086,-117.333861
273640193489998,47.995073,-117.430872
273640210489998,45.992098,-120.084078
273640211489998,45.944076,-120.234471
273640212489998,46.355782,-121.343075
273640213489998,46.823271,-121.762062
273640214489998,46.679761,-121.389169
273640216489998,46.936953,-122.672152
273640217489998,47.104852,-122.389162
273640224489998,48.831405,-118.173496
273640229489998,47.194923,-118.32001
273640230489998,47.081566,-118.143708
273640236489998,47.74656,-122.319974
273640240489998,46.873222,-121.097298
273640268489998,48.921282,-120.197924
273640271489998,46.704393,-121.069857
273640272489998,46.72395,-121.243759
290008621489998,47.942677,-124.135216
290008622489998,47.401124,-123.546777
290008623489998,48.902964,-121.951118
290008624489998,48.704653,-121.656626
290008625489998,46.073213,-122.227353
290008626489998,48.60153,-121.409379
290008658489998,48.706402,-120.723268
290008659489998,46.723517,-121.132221
290008660489998,47.390389,-121.373914
290008661489998,48.535559,-120.6273
290008662489998,48.646895,-120.067949
290008663489998,48.756136,-118.30115
290008664489998,48.502174,-118.768368
290008665489998,48.412482,-117.187605
290008666489998,47.333359,-121.012801
290008667489998,47.869054,-120.369205
290008668489998,48.610812,-120.696867
290008669489998,47.78978,-120.443158
290008670489998,47.792403,-120.366126
290008671489998,46.89674,-120.921813
290008672489998,47.260124,-120.689231
290008673489998,48.926552,-121.842933
345935123489998,48.902084,-121.27144
345935124489998,47.718638,-124.101716
345935127489998,45.84996,-122.409296
345935142489998,48.297313,-118.410788
345935143489998,48.057518,-118.567765
345935144489998,46.184882,-118.16913
345935151489998,47.674006,-124.390173
345935185489998,45.648909,-122.283118
345935198489998,47.809596,-118.380684
345935199489998,46.826375,-118.245395
345935201489998,48.69889,-119.949375
345935220489998,46.749874,-119.109241
345935228489998,47.446773,-122.761316
345935229489998,47.209461,-122.534961
345935230489998,48.123215,-122.571396
345935231489998,46.85461,-124.030476
345935238489998,47.450163,-123.91575
345935239489998,47.379756,-124.020777
345935243489998,48.495621,-117.364443
345935245489998,47.669413,-120.300286
345935271489998,47.281709,-123.601248
345935283489998,47.229616,-123.748295
345935285489998,47.999473,-120.545217
345935295489998,46.98278,-120.54342
345935296489998,47.237265,-119.169159
345935327489998,45.895904,-121.765719
345935328489998,45.947463,-121.905649
345935331489998,46.189451,-120.590834
345935332489998,46.017385,-120.39202
345935346489998,48.188973,-121.819244
345935347489998,47.557955,-119.214503
345935348489998,48.001733,-124.503948
345935354489998,47.08616,-123.588243
345935357489998,47.969024,-123.036023
345935373489998,45.888659,-122.630723
345935375489998,46.700822,-117.540741
30852425020004,47.338434,-120.933019
30852426020004,48.587731,-119.815307
30852427020004,46.709878,-121.752924
30852428020004,47.406345,-120.965373
30852429020004,48.937092,-118.329333
30852430020004,47.771242,-120.482857
30852431020004,48.08677,-124.058074
30852432020004,48.728168,-121.586528
30852433020004,48.010838,-120.17671
30852434020004,47.88475,-121.058265
30852435020004,46.215503,-121.899948
30852436020004,48.426111,-117.443892
30852437020004,48.722759,-121.624024
30852438020004,48.461806,-120.401679
30852439020004,48.554468,-120.484122
30852440020004,46.732735,-122.288162
30852441020004,48.138002,-120.201135
30852442020004,48.665323,-118.460489
30852443020004,48.155458,-121.44677
30852444020004,47.692648,-120.221261
30852445020004,48.160276,-120.352458
30852446020004,48.593769,-119.959613
30852447020004,47.818497,-120.439889
30852448020004,46.983194,-121.931071
30764345020004,46.723677,-123.812268
30764346020004,46.740882,-123.977034
30764347020004,46.613454,-123.60608
30764348020004,46.543167,-123.732515
30764349020004,46.399237,-123.731207
30764350020004,46.246774,-123.870858
30764351020004,46.571648,-123.953637
30764352020004,47.000799,-122.97225
44540660020004,48.739328,-120.5807
44540669020004,48.158459,-119.406424
44540670020004,46.41964,-120.39116
44540671020004,48.875845,-120.426783
44540672020004,48.769479,-120.21209
44540673020004,46.495882,-119.868068
44540675020004,48.653365,-121.694409
44540699020004,46.913322,-121.689114
44540700020004,46.676148,-121.45401
44540701020004,46.684733,-121.681146
44540704020004,47.231098,-122.012345
44540705020004,47.158739,-122.1039
44540707020004,48.75431,-121.843796
44540715020004,46.540287,-121.608548
44540716020004,46.511308,-121.445723
44540722020004,48.801514,-122.098908
44540736020004,48.35334,-121.95072
44540737020004,48.313076,-121.934861
44540738020004,46.219985,-121.559086
44540752020004,45.873771,-121.485727
44540758020004,48.408814,-122.16233
44540759020004,48.168308,-121.936515
44540763020004,47.81295,-121.8647
44540764020004,45.703107,-121.297334
44540768020004,47.668506,-121.861669
44540774020004,48.115075,-122.284662
44540784020004,47.322041,-121.804118
44540789020004,48.504667,-121.653191
44540790020004,48.702702,-121.324425
44540791020004,46.375858,-120.721246
44540802020004,46.240775,-121.205611
44540803020004,46.431714,-120.880478
44540805020004,46.224037,-120.367226
44540806020004,48.787763,-121.031238
30764498020004,47.512526,-123.978153
30764499020004,47.344028,-123.943647
30764534020004,47.967742,-124.476138
30764535020004,48.45644,-124.76563
30764536020004,48.300582,-124.718777
30764537020004,48.149784,-124.700359
30764538020004,47.970643,-124.616023
30764539020004,46.047217,-122.285877
30764540020004,45.894803,-122.413396
30764541020004,45.95419,-122.353876
30764542020004,45.854463,-122.554375
30764543020004,45.707419,-122.696308
30764548020004,47.397177,-119.871122
44540811020004,48.16196,-121.565759
44540812020004,48.346516,-121.264894
44540813020004,46.092703,-120.870782
44542994020004,46.011807,-119.800008
44542995020004,47.06879,-119.150864
44542996020004,46.648544,-123.597063
44543000020004,45.99426,-121.688781
44543001020004,47.360091,-120.863816
44543002020004,45.949127,-122.570067
44543003020004,46.191037,-121.898918
44543015020004,46.462103,-117.437423
44543018020004,48.257703,-123.944481
44543019020004,46.267203,-117.564164
44543024020004,46.067155,-117.582577
44543025020004,48.149518,-123.731825
30764353020004,47.079019,-123.176957
30764354020004,46.835051,-122.432918
30764355020004,46.862029,-122.596198
30764356020004,48.19019,-123.786668
30764357020004,48.085279,-123.587409
30764358020004,48.021469,-123.737591
30764359020004,47.913282,-123.51133
30764360020004,47.597907,-119.185272
30764361020004,47.997824,-117.86284
30764362020004,47.952068,-118.006738
30764363020004,47.852147,-117.809693
30764364020004,48.144097,-118.16554
30764365020004,47.980948,-118.175344
30764404020004,46.786245,-119.069272
30764405020004,46.35305,-117.11939
30764406020004,46.973644,-123.328761
30764407020004,46.909601,-123.504556
30764408020004,46.93518,-123.674965
30764409020004,46.880648,-123.437441
30764410020004,46.886746,-123.809947
30764411020004,47.31786,-124.299131
30764412020004,47.160278,-124.255361
30764422020004,47.56803,-119.007895
30764423020004,47.435679,-119.165157
30764424020004,47.272688,-119.138089
30764425020004,47.223508,-119.3134
30764426020004,47.114601,-119.129006
30764427020004,46.946955,-119.10337
30764446020004,48.317567,-124.186562
30764447020004,48.215987,-123.975979
30764448020004,48.159662,-124.110434
30764449020004,48.160802,-124.34238
30764450020004,48.059553,-123.962698
30764451020004,47.988292,-124.102919
30764452020004,48.437647,-124.57759
30764453020004,48.335322,-124.37128
30764454020004,48.263441,-124.55815
30764455020004,48.0142,-124.281792
30764460020004,46.811613,-122.765427
30764461020004,46.832296,-122.942804
30764462020004,47.549912,-119.350474
30764463020004,47.380014,-119.334645
30764464020004,47.256871,-119.502999
30764465020004,47.062087,-119.290078
30764466020004,47.09264,-119.47004
30764467020004,46.930759,-119.445967
30764468020004,46.763283,-119.428104
30764469020004,47.179693,-120.882773
30764470020004,47.098149,-121.048694
30764471020004,47.068399,-120.940831
30764472020004,47.464121,-121.298592
30764473020004,47.318087,-121.261606
30764474020004,47.142614,-121.239364
30764475020004,45.960052,-121.226822
44540814020004,46.100174,-120.313215
44540819020004,48.542267,-120.745757
44540820020004,48.50486,-121.086021
44540821020004,48.395081,-120.902448
44540824020004,48.014072,-121.349043
44540825020004,47.836437,-121.508613
44540827020004,45.871973,-120.539851
44540837020004,45.727002,-120.966042
44540838020004,45.736191,-121.140157
44540840020004,48.192656,-120.673283
44540841020004,48.222639,-120.861114
44540843020004,47.508393,-121.288343
44540854020004,47.875928,-121.164556
44540855020004,47.733421,-121.13959
44540879020004,47.052874,-121.359122
44540880020004,47.413028,-121.079335
44540881020004,47.342261,-121.217271
44540882020004,47.239143,-121.036583
44540893020004,48.803186,-121.693708
44540894020004,46.699925,-121.145257
44540895020004,46.884484,-120.804355
44540897020004,46.740936,-120.428003
44540898020004,47.764759,-122.006422
44540899020004,47.640121,-122.199447
44540913020004,47.129876,-121.571326
44540914020004,47.175463,-121.715852
44540917020004,45.800452,-122.556955
44540927020004,47.107259,-121.973281
44540944020004,46.754082,-122.544578
44540952020004,47.426515,-122.300681
44540953020004,47.107505,-122.252271
44540967020004,46.956622,-122.052883
44540969020004,47.205754,-122.990444
44540981020004,48.567272,-122.755058
44540982020004,48.51007,-122.887085
44540983020004,46.092545,-122.42508
44540984020004,45.953825,-122.427148
44540985020004,46.507526,-121.966419
44540995020004,46.729476,-122.861741
44540997020004,48.035796,-122.786766
44540999020004,46.343403,-121.974053
44541002020004,46.349181,-122.295027
44541011020004,47.708136,-122.737714
44541016020004,45.79322,-121.770342
44541017020004,47.597547,-122.540765
44541018020004,47.548415,-122.69006
44541029020004,48.213747,-122.458844
44541030020004,45.799057,-122.050983
44541031020004,45.851641,-122.190457
44541042020004,47.164793,-123.334343
44543330020004,47.90094,-122.418689
44543332020004,48.521695,-119.361477
44543340020004,47.598164,-117.207386
44543342020004,48.587231,-117.690539
44543350020004,46.884299,-118.875272
44543354020004,48.053908,-121.200576
44543355020004,47.406169,-120.56284
44543356020004,48.203226,-121.196682
44543368020004,47.480654,-123.38962
44543371020004,47.872482,-122.961576
44543373020004,47.485928,-119.669625
44543375020004,46.34362,-123.171275
44543376020004,48.583701,-118.033755
30852449020004,48.217707,-120.637383
30852450020004,47.405011,-120.464309
30852451020004,48.635465,-118.202526
30852452020004,48.573259,-120.10299
30852453020004,45.918773,-121.768432
30852454020004,47.719476,-120.265152
30852455020004,47.873846,-120.504291
30852456020004,47.74312,-121.535319
30852457020004,48.138587,-121.563281
30852458020004,48.811062,-118.976763
30852459020004,48.601941,-117.467712
30852460020004,47.328518,-120.7212
30852461020004,47.754909,-121.203163
30852462020004,48.753974,-117.530528
30852463020004,47.901023,-120.435578
30852464020004,46.424139,-121.848945
30852465020004,46.239299,-121.788907
30852466020004,46.169043,-122.212286
30852467020004,48.461506,-121.955248
30852468020004,48.547206,-117.436923
30852469020004,48.631884,-120.320124
30852470020004,47.871931,-120.649582
30852471020004,46.368123,-121.853095
30852472020004,46.630918,-121.783647
30852473020004,47.94905,-123.065168
30852474020004,46.190765,-122.217139
30852475020004,47.401663,-120.385787
30852476020004,47.458373,-120.606307
30852477020004,48.159567,-120.384995
44540629020004,48.659228,-119.131963
44540630020004,46.66984,-119.020648
44540631020004,46.554263,-118.835668
44540633020004,48.1523,-118.498234
44540638020004,46.508868,-119.002802
44540641020004,45.959988,-119.311548
44540644020004,48.496548,-119.120012
44540645020004,46.338408,-118.983023
44540647020004,46.963713,-120.296488
44540649020004,46.218828,-119.14185
44540650020004,46.822931,-119.91852
44540652020004,46.907732,-120.453212
44540654020004,48.114561,-119.010091
44540657020004,47.759575,-119.881023
44540658020004,47.593373,-119.867255
44543029020004,47.724253,-117.389239
44543030020004,47.28197,-123.450175
44543036020004,47.705405,-120.918182
44543045020004,47.142673,-119.96808
44543048020004,48.090663,-117.651519
44543049020004,48.241197,-118.017871
44543056020004,47.071106,-121.024484
44543057020004,46.236721,-120.733774
44543059020004,47.296321,-119.470855
44543071020004,48.688445,-120.955703
44543074020004,46.775495,-120.612722
44543081020004,46.61619,-123.928202
44543093020004,46.684145,-118.6782
44543094020004,47.894464,-118.678386
44543096020004,48.013717,-119.029183
44543102020004,47.748275,-117.059607
44543104020004,46.587602,-117.281097
44543105020004,48.41087,-117.635436
44543108020004,48.043607,-117.794289
44543110020004,47.560645,-117.72673
44543111020004,47.129186,-117.891901
44543115020004,47.117562,-120.658504
44543116020004,47.420676,-120.736165
44543122020004,46.563966,-120.746231
30851858020004,48.21983,-120.756372
30851859020004,47.241643,-121.33516
30851860020004,47.740288,-121.243624
30851861020004,48.517283,-118.960708
30851862020004,48.818907,-118.492627
30851863020004,47.3398,-121.300116
30852054020004,47.863286,-121.384973
30852055020004,46.947167,-121.163624
30852056020004,47.311365,-120.746793
30852057020004,47.393739,-121.254899
30852058020004,48.830189,-118.221185
30852059020004,48.517312,-118.25789
30852402020004,46.314602,-121.903404
30852403020004,46.658546,-121.491523
30852404020004,48.423079,-121.368883
30852405020004,47.885636,-121.355389
30852406020004,46.288784,-121.832191
30852407020004,47.406196,-123.332341
30852408020004,46.490543,-121.857592
30852409020004,47.430317,-123.863863
30852410020004,48.489585,-118.99943
30852411020004,46.092285,-121.508036
30852412020004,48.900739,-118.033082
30852413020004,46.631332,-121.208286
30852414020004,47.92279,-122.958977
30852415020004,46.15888,-117.466902
30852416020004,47.663515,-121.393551
30852417020004,46.094959,-121.579047
30852418020004,47.292326,-121.036318
30852419020004,46.950639,-121.207059
30852420020004,47.516134,-121.461073
30852421020004,48.602368,-117.425128
30852422020004,48.380631,-121.772721
30852423020004,48.760172,-118.374026
30852424020004,48.640735,-119.995344
44541059020004,46.906981,-123.093127
44541063020004,48.017658,-123.160571
44541064020004,47.081939,-124.015048
44541066020004,47.324667,-123.898465
44541075020004,46.3395,-124.018752
44541079020004,47.105569,-122.469957
44541080020004,47.059613,-122.598369
44541081020004,47.083441,-122.790151
44541097020004,47.008622,-118.714042
44541098020004,46.985396,-123.806529
44541099020004,46.834024,-123.603939
44543125020004,48.340385,-119.087054
44543130020004,46.991849,-120.39676300000001
44543131020004,48.837426,-120.808926
44543138020004,46.33416,-121.747277
44543143020004,45.791,-120.458036
44543150020004,48.248932,-119.98123
44543154020004,47.152909,-119.088882
44543155020004,47.019492,-119.241366
44543163020004,46.953137,-121.895961
44543169020004,45.776261,-120.28616
44543174020004,45.900876,-122.705605
44543178020004,48.559043,-123.098248
44543179020004,45.671872,-122.158236
44543183020004,47.182568,-123.519868
44543184020004,47.479999,-123.965312
44543191020004,47.854898,-120.987655
44543198020004,47.773449,-123.82178
44543199020004,47.632689,-123.953187
44543200020004,48.631671,-122.041082
44543202020004,48.506604,-118.740734
44543203020004,47.08155,-120.513519
44543209020004,47.487796,-118.259591
44543214020004,47.663954,-123.452307
44543216020004,45.649851,-121.998374
44543220020004,46.87194,-121.164872
44543233020004,48.53935,-118.40167
44543238020004,48.565665,-119.988516
44543242020004,48.190745,-122.838691
44543243020004,45.992095,-122.225922
44543248020004,48.990051,-123.027687
44543252020004,46.099695,-122.918939
44543259020004,46.802506,-120.27048
44543263020004,46.950732,-117.488406
44543264020004,48.193735,-118.161898
44543266020004,45.708891,-121.826744
44543272020004,45.622605,-122.326733
44543274020004,47.41047,-117.88738
44543286020004,47.247985,-122.83743
44543299020004,48.531446,-120.358701
44543300020004,47.024987,-121.736916
44543305020004,46.118591,-118.083952
44543307020004,47.620955,-119.512872
44543308020004,48.808911,-119.503906
44543311020004,48.00723,-121.53723
44543312020004,46.876322,-121.311614
44543318020004,46.581492,-120.41072
44543322020004,47.097686,-117.855285
44543328020004,47.302156,-119.988386
30852478020004,48.907782,-118.933849
30852479020004,48.937491,-117.251006
30852480020004,46.238461,-121.65767
30852481020004,48.355488,-117.42016
30852482020004,47.865248,-121.604934
30852483020004,47.065323,-121.193246
30852484020004,47.631449,-122.997733
30852485020004,47.045075,-121.299665
30852486020004,48.352514,-121.591456
30852487020004,48.703519,-120.316212
30852488020004,48.918142,-119.378927
30852489020004,47.887051,-121.312764
30852490020004,47.441465,-121.081257
30852491020004,46.844231,-120.914779
30852492020004,48.529013,-118.69931
30852493020004,48.834757,-118.967702
30852494020004,47.569231,-123.945053
30852495020004,47.481381,-123.577318
30852496020004,48.907876,-117.242918
30852497020004,46.337022,-122.005538
30852498020004,46.145399,-121.794034
30852499020004,48.226394,-119.977614
30852500020004,48.803665,-118.711819
30852501020004,46.387726,-121.499568
30852502020004,46.242919,-122.145481
30852503020004,46.302501,-121.581885
30852504020004,48.869604,-117.469657
30852505020004,47.975229,-120.756324
30852506020004,46.17115,-121.794779
30852507020004,48.793644,-118.383381
30764476020004,45.775266,-121.150794
30764477020004,45.921648,-121.559004
30764478020004,46.521915,-124.114397
30764479020004,46.415874,-123.913135
30764480020004,46.359777,-124.076467
30764481020004,48.659113,-117.166099
30764482020004,48.532644,-117.068941
30764483020004,48.184528,-117.127592
30764484020004,48.94556,-117.390584
30764485020004,48.861347,-117.214594
30764486020004,48.769319,-117.37381
30764487020004,46.248333,-123.380264
30764488020004,46.293046,-123.527573
30764489020004,46.140853,-118.124222
30764490020004,46.126946,-118.476587
22169,47.448433,-122.224571
22170,47.30677,-121.709549
22299,47.918148,-122.531807
22300,47.851505,-122.608406
22302,47.802319,-122.543747
22303,47.784542,-122.607368
22306,47.726208,-122.622917
22307,47.677879,-122.707924
22308,47.640373,-122.762093
22310,47.648712,-122.54792
22312,47.598984,-122.615967
22314,47.553982,-122.951546
22315,47.540932,-122.915985
22317,47.742325,-122.480408
22319,47.560654,-122.544586
645308733126144,48.033206,-120.02836
645308743126144,48.077057,-119.660103
645308755126144,48.165643,-124.401024
22320,47.495102,-122.557632
22322,47.475372,-122.697639
22324,47.423153,-122.751808
22326,47.449265,-122.628746
22327,47.462597,-122.545685
645308734126144,48.005557,-119.867093
22365,46.776131,-123.169899
22367,46.768158,-123.298759
22369,46.742603,-123.255981
22370,46.75177,-123.149864
22373,46.737324,-122.947906
22374,46.74649,-122.839302
22376,46.71344,-122.715401
22377,46.572327,-123.01236
22379,46.732609,-122.505112
22381,46.71455,-122.383171
22382,46.718163,-122.243172
22383,46.727058,-122.133446
22385,46.740234,-122.00322
22388,46.702332,-122.06205
22389,46.678997,-122.129272
22391,46.664555,-122.453445
22393,46.715111,-122.661514
22395,46.700943,-122.802895
22396,46.659832,-122.862061
22398,46.664829,-123.018181
22400,46.679829,-123.095413
22401,46.657326,-123.226524
22402,46.712875,-123.272369
22403,46.627605,-123.309875
22406,46.651211000000004,-123.093468
22408,46.63538,-122.931236
22409,46.642326,-122.875404
22410,46.623158,-122.800125
22412,46.647881,-122.620117
22413,46.643166,-122.550949
22415,46.652889,-122.255112
22417,46.650127,-122.15799
22418,46.720104,-122.595673
22420,46.653168,-121.667587
22422,46.575947,-122.010933
22423,46.575665,-122.141769
22425,46.722885,-122.61068
22428,46.575386,-122.495392
22430,46.580662,-122.646507
22431,46.601219,-122.70845
22433,46.560383,-122.830116
22434,46.600388,-122.900963
22435,46.561771,-122.99762
22437,46.607887,-123.140694
22439,46.615383,-123.332649
22440,46.531773,-123.294868
22442,46.551769,-123.138748
22444,46.759274,-122.630951
22445,46.56205,-122.912903
22447,46.534828,-122.803444
22449,46.569279,-122.627617
22450,46.568718,-122.582054
22452,46.565388,-122.427055
22454,46.55122,-122.317879
22456,46.524281,-122.124268
22458,46.527332,-122.016205
22459,46.54845,-121.772865
22460,46.51289,-121.997589
22462,46.454277,-122.122597
22464,46.510662,-122.43956
22465,46.503445,-122.505386
22467,46.468441,-122.66539
22470,46.476498,-122.829002
22471,46.512886,-122.912346
22472,46.483437,-123.021233
22474,46.496769,-123.162079
22476,46.65094,-122.875404
22477,46.418716,-123.296532
22478,46.431217,-123.239861
22480,46.47039,-123.090958
645308744126144,48.043219,-119.280567
22482,46.447887,-122.916512
22484,46.466782,-122.787621
22486,46.458443,-122.622894
22488,46.420387,-122.526779
22489,46.450394,-122.443161
22491,46.418442,-122.277321
22493,46.416779,-122.06871
22494,46.4515,-122.002594
645308735126144,47.960696,-118.582287
645308745126144,47.94564,-117.710658
22496,46.430111,-121.972595
22498,46.401505,-122.386497
22499,46.401222,-122.447891
22500,46.392334,-122.514275
22502,46.41206,-122.601219
22504,46.392506,-122.787033
22506,46.390522,-122.925377
22507,46.396339,-123.024567
22509,46.411777,-123.196526
24791,47.371986,-117.096191
24794,47.329063,-117.590202
24795,47.347393,-117.668266
24796,47.365166,-117.736877
24798,47.275169,-117.781036
24800,47.272392,-117.63131
645308748126144,48.111158,-122.083959
645308726126144,47.910281,-118.42727
24658,48.212963,-117.294113
24804,47.986015,-117.144096
24805,47.524063,-117.419373
24807,48.978527,-117.577477
24808,48.997421,-117.680809
645308760126144,48.106565,-118.969017
24810,48.998245,-117.81749
24811,48.066013,-117.497452
24813,48.928524,-117.88221
24815,48.924919,-117.625534
24816,48.95742,-117.581917
24818,48.87714,-117.581367
24820,48.870464,-117.728867
24822,48.897137,-117.897766
24823,48.86047,-117.950813
24824,48.874908,-118.025826
24826,48.862965,-118.173607
24828,48.827126,-118.10778
24829,48.829636,-118.051941
24832,48.817692,-117.825539
24833,48.850471,-117.731369
24835,48.804634,-117.749977
24836,48.777969,-117.820534
24837,48.131287,-117.853851
24840,48.788517,-118.11499
24842,48.752689,-118.019989
24843,48.744354,-117.92804
24845,48.062958,-117.589401
24846,48.714077,-117.845261
24848,48.643795,-118.000259
24850,48.63435,-117.879982
24851,48.55685,-117.521355
24852,48.582409,-117.571075
24855,48.591015,-117.94471
24856,48.592125,-118.01693
24859,48.549068,-118.012207
24860,48.551571,-117.929985
24861,48.561012,-117.864151
24863,48.52713,-117.714134
24865,48.539074,-117.572182
24866,48.540466,-117.506073
24868,48.490459,-117.650246
24869,48.49852,-117.725243
24872,48.485741,-117.965813
24873,48.484901,-118.032768
24874,48.484905,-118.069984
24876,48.454617,-118.183884
24878,48.433235,-118.030823
24880,48.449909,-117.857201
24881,48.459351,-117.81498
24882,48.438797,-117.747192
24884,48.457966,-117.566353
24887,48.372398,-118.020264
24889,48.38184,-118.174713
24890,48.342678,-118.089989
24892,48.350178,-117.975258
24894,48.110447,-117.921364
24895,48.34296,-117.718582
24897,48.297127,-117.61718
24898,48.301014,-117.704964
24900,48.274345,-117.846634
24901,48.294899,-117.930809
24903,48.302399,-118.084984
24905,48.220173,-118.005249
24906,48.246006,-117.956367
24907,48.250458,-117.849693
24909,48.23851,-117.743301
24911,48.26157,-117.561623
24913,48.194061,-117.620514
24914,48.164341,-117.702469
24916,48.209057,-117.927193
24917,48.197674,-117.990532
24919,48.215725,-118.180267
24921,48.136559,-118.114708
24922,48.166,-117.99775699999999
24924,48.796024,-117.885262
645308750126144,48.099507,-120.976227
24950,47.976006,-117.653564
25101,46.257626,-120.513397
25103,46.219296,-120.383659
25104,46.238186,-120.326447
25106,46.184017,-120.517273
25108,46.177906,-120.658401
25109,46.190403,-120.757843
25111,46.189297,-120.939522
25113,46.307903,-121.113136
25114,46.22068,-120.862572
25116,46.532066,-120.885078
25118,46.129017,-121.335625
25119,46.109291,-121.203407
25121,46.136787,-121.097847
25123,46.152908,-120.932007
25124,46.134571,-120.884239
25127,46.153461,-120.686729
25129,46.145405,-120.472549
25130,46.147633,-120.521721
25132,46.099297,-120.392555
25134,46.081242,-120.491165
25135,46.092072,-120.601448
25137,46.240681,-120.934235
25139,46.070961,-120.853683
25140,46.06707,-121.108681
25142,46.09457,-120.936737
25144,46.105953,-121.175072
25145,46.052071,-121.252304
25147,46.832905,-120.950638
645308728126144,48.042082,-123.989971
645308751126144,48.073275,-119.336755
645308729126144,48.065073,-123.454147
645308739126144,48.080632,-123.121802
21405,46.260948,-122.495934
21406,46.206783,-122.573997
21407,46.344555,-122.625389
21409,46.249557,-122.796776
21412,46.262615,-122.999008
21413,46.250942,-123.119286
21415,46.204006,-123.160118
21417,46.203171,-122.992889
21418,46.178173,-122.944839
21420,46.182617,-122.760666
21422,46.192608,-122.631218
21423,46.238171,-122.540657
21427,46.132889,-122.428154
21429,46.132896,-122.579826
21430,46.16539,-122.606491
21432,46.138725,-122.790382
21434,46.094841,-122.883995
21435,46.105946,-122.809555
21436,46.077896,-122.705933
21438,46.118725,-122.56205
21440,46.096226,-122.445107
21441,46.348999,-122.375099
21443,46.058449,-122.440376
21445,46.071507,-122.607597
21446,46.025948,-122.57093
21448,46.039562,-122.790657
21449,46.017895,-122.812881
21452,46.023163,-122.538162
21453,45.999817,-122.49176
23448,48.058437,-121.943748
23449,48.061214,-122.000687
23452,48.075653,-122.250137
23455,48.014267,-122.025131
23456,48.035381,-121.96624
23458,48.021214,-121.800682
23461,47.98344,-121.587608
23462,47.955936,-121.7304
23464,47.976765,-121.932907
23465,47.967747,-122.022346
23468,47.91954,-122.304306
23470,47.922321,-122.166794
23471,47.896763,-122.08902
23473,47.904266,-121.947899
23474,47.896496,-121.865685
23476,47.920666,-121.719566
23478,47.892052,-121.61039
23479,47.870102,-121.712608
23481,47.865658,-121.855675
23482,47.88649,-121.913177
23486,47.862877,-122.219299
23487,47.854816,-122.314018
23488,47.836765,-122.37458
23490,47.833157,-122.243187
23493,47.832329,-122.023735
