OID_,CN,LAT,LON
3820,44540855020004.000000000000000,47.733421000000000,-121.139589999999998
3821,44540879020004.000000000000000,47.052874000000003,-121.359121999999999
3822,44540880020004.000000000000000,47.413027999999997,-121.079335000000000
3823,44540881020004.000000000000000,47.342261000000001,-121.217270999999997
3824,44540882020004.000000000000000,47.239142999999999,-121.036582999999993
3825,44540894020004.000000000000000,46.699925000000000,-121.145257000000001
3826,44540895020004.000000000000000,46.884484000000000,-120.804355000000001
3827,44540897020004.000000000000000,46.740935999999998,-120.428003000000004
3828,44540898020004.000000000000000,47.764758999999998,-122.006422000000001
3829,44540913020004.000000000000000,47.129876000000003,-121.571325999999999
3830,44540914020004.000000000000000,47.175463000000001,-121.715851999999998
3831,44540927020004.000000000000000,47.107258999999999,-121.973281000000000
3832,44543332020004.000000000000000,48.521695000000001,-119.361476999999994
3833,44543354020004.000000000000000,48.053908000000000,-121.200575999999998
3834,44543355020004.000000000000000,47.406168999999998,-120.562839999999994
3835,44543356020004.000000000000000,48.203226000000001,-121.196681999999996
3836,44543373020004.000000000000000,47.485928000000001,-119.669624999999996
3837,30852449020004.000000000000000,48.217706999999997,-120.637383000000000
3838,30852450020004.000000000000000,47.405011000000002,-120.464309000000000
3839,30852452020004.000000000000000,48.573259000000000,-120.102990000000005
3840,30852454020004.000000000000000,47.719476000000000,-120.265152000000000
3841,30852455020004.000000000000000,47.873846000000000,-120.504290999999995
3842,30852456020004.000000000000000,47.743119999999998,-121.535319000000001
3843,30852457020004.000000000000000,48.138587000000001,-121.563281000000003
3844,30852458020004.000000000000000,48.811062000000000,-118.976763000000005
3845,30852460020004.000000000000000,47.328518000000003,-120.721199999999996
3846,30852461020004.000000000000000,47.754908999999998,-121.203163000000004
3847,30852463020004.000000000000000,47.901023000000002,-120.435578000000007
3848,30852469020004.000000000000000,48.631883999999999,-120.320124000000007
3849,30852470020004.000000000000000,47.871930999999996,-120.649581999999995
3850,30852475020004.000000000000000,47.401662999999999,-120.385786999999993
3851,30852476020004.000000000000000,47.458373000000002,-120.606307000000001
3852,30852477020004.000000000000000,48.159567000000003,-120.384995000000004
3853,44540629020004.000000000000000,48.659227999999999,-119.131962999999999
3854,44540644020004.000000000000000,48.496547999999997,-119.120012000000003
3855,44540647020004.000000000000000,46.963712999999998,-120.296487999999997
3856,44540650020004.000000000000000,46.822930999999997,-119.918520000000001
3857,44540652020004.000000000000000,46.907732000000003,-120.453211999999994
3858,44540657020004.000000000000000,47.759574999999998,-119.881022999999999
3859,44540658020004.000000000000000,47.593373000000000,-119.867255000000000
3860,44543036020004.000000000000000,47.705404999999999,-120.918182000000002
3861,44543045020004.000000000000000,47.142673000000002,-119.968080000000000
3862,44543056020004.000000000000000,47.071106000000000,-121.024484000000001
3863,44543059020004.000000000000000,47.296320999999999,-119.470855000000000
3864,44543071020004.000000000000000,48.688445000000002,-120.955703000000000
3865,44543074020004.000000000000000,46.775494999999999,-120.612722000000005
3866,44543115020004.000000000000000,47.117562000000000,-120.658503999999994
3867,44543116020004.000000000000000,47.420676000000000,-120.736165000000000
3868,44543122020004.000000000000000,46.563966000000001,-120.746230999999995
3869,30851858020004.000000000000000,48.219830000000002,-120.756371999999999
3870,30851859020004.000000000000000,47.241643000000003,-121.335160000000002
3871,30851860020004.000000000000000,47.740288000000000,-121.243623999999997
3872,30851861020004.000000000000000,48.517282999999999,-118.960707999999997
3873,30851863020004.000000000000000,47.339799999999997,-121.300116000000003
3874,30852054020004.000000000000000,47.863286000000002,-121.384973000000002
3875,30852055020004.000000000000000,46.947167000000000,-121.163623999999999
3876,30852056020004.000000000000000,47.311365000000002,-120.746792999999997
3877,30852057020004.000000000000000,47.393738999999997,-121.254898999999995
3878,30852403020004.000000000000000,46.658546000000001,-121.491523000000001
3879,30852404020004.000000000000000,48.423079000000001,-121.368882999999997
3880,30852405020004.000000000000000,47.885635999999998,-121.355389000000002
3881,30852410020004.000000000000000,48.489584999999998,-118.999430000000004
3882,30852413020004.000000000000000,46.631332000000000,-121.208286000000001
3883,30852416020004.000000000000000,47.663514999999997,-121.393551000000002
3884,30852418020004.000000000000000,47.292326000000003,-121.036317999999994
3885,30852419020004.000000000000000,46.950639000000002,-121.207059000000001
3886,30852420020004.000000000000000,47.516134000000001,-121.461072999999999
3887,30852422020004.000000000000000,48.380631000000001,-121.772721000000004
3888,30852424020004.000000000000000,48.640734999999999,-119.995344000000003
3889,44543125020004.000000000000000,48.340384999999998,-119.087053999999995
3890,44543130020004.000000000000000,46.991849000000002,-120.396763000000007
3891,44543131020004.000000000000000,48.837426000000001,-120.808926000000000
3892,44543150020004.000000000000000,48.248932000000003,-119.981229999999996
3893,44543163020004.000000000000000,46.953136999999998,-121.895961000000000
3894,44543191020004.000000000000000,47.854897999999999,-120.987655000000004
3895,44543203020004.000000000000000,47.081550000000000,-120.513519000000002
3896,44543220020004.000000000000000,46.871940000000002,-121.164872000000003
3897,44543238020004.000000000000000,48.565665000000003,-119.988516000000004
3898,44543259020004.000000000000000,46.802506000000001,-120.270480000000006
3899,44543299020004.000000000000000,48.531446000000003,-120.358700999999996
3900,44543300020004.000000000000000,47.024987000000003,-121.736915999999994
3901,44543307020004.000000000000000,47.620955000000002,-119.512872000000002
3902,44543308020004.000000000000000,48.808911000000002,-119.503906000000001
3903,44543311020004.000000000000000,48.007230000000000,-121.537229999999994
3904,44543312020004.000000000000000,46.876322000000002,-121.311614000000006
3905,44543318020004.000000000000000,46.581491999999997,-120.410719999999998
3906,44543328020004.000000000000000,47.302155999999997,-119.988386000000006
3907,30852482020004.000000000000000,47.865248000000001,-121.604934000000000
3908,30852483020004.000000000000000,47.065322999999999,-121.193246000000002
3909,30852485020004.000000000000000,47.045074999999997,-121.299665000000005
3910,30852486020004.000000000000000,48.352513999999999,-121.591455999999994
3911,30852487020004.000000000000000,48.703519000000000,-120.316211999999993
3912,30852488020004.000000000000000,48.918142000000003,-119.378927000000004
3913,30852489020004.000000000000000,47.887051000000000,-121.312764000000001
3914,30852490020004.000000000000000,47.441465000000001,-121.081256999999994
3915,30852491020004.000000000000000,46.844231000000001,-120.914778999999996
3916,30852493020004.000000000000000,48.834757000000003,-118.967702000000003
3917,30852499020004.000000000000000,48.226393999999999,-119.977614000000003
3918,30852505020004.000000000000000,47.975228999999999,-120.756324000000006
3919,22169.000000000000000,47.448433000000001,-122.224570999999997
3920,22170.000000000000000,47.306770000000000,-121.709548999999996
3921,645308733126144.000000000000000,48.033206000000000,-120.028360000000006
3922,645308743126144.000000000000000,48.077057000000003,-119.660103000000007
3923,645308734126144.000000000000000,48.005557000000003,-119.867092999999997
3924,645308744126144.000000000000000,48.043219000000001,-119.280567000000005
3925,645308750126144.000000000000000,48.099507000000003,-120.976226999999994
3926,25116.000000000000000,46.532066000000000,-120.885077999999993
3927,25147.000000000000000,46.832904999999997,-120.950637999999998
3928,645308751126144.000000000000000,48.073275000000002,-119.336754999999997
3929,23448.000000000000000,48.058436999999998,-121.943747999999999
3930,23458.000000000000000,48.021214000000001,-121.800681999999995
3931,23461.000000000000000,47.983440000000002,-121.587608000000003
3932,23462.000000000000000,47.955936000000001,-121.730400000000003
3933,23464.000000000000000,47.976765000000000,-121.932907000000000
3934,23473.000000000000000,47.904266000000000,-121.947899000000007
3935,23474.000000000000000,47.896495999999999,-121.865684999999999
3936,23476.000000000000000,47.920665999999997,-121.719566000000000
3937,23478.000000000000000,47.892052000000000,-121.610389999999995
3938,23479.000000000000000,47.870102000000003,-121.712608000000003
3939,23481.000000000000000,47.865658000000003,-121.855675000000005
3940,23482.000000000000000,47.886490000000002,-121.913177000000005
3941,23495.000000000000000,47.815936999999998,-121.881225999999998
3942,23497.000000000000000,47.808720000000001,-121.702331999999998
3943,23499.000000000000000,47.795662000000000,-121.548157000000003
3944,23934.000000000000000,47.945419000000001,-120.163696000000002
3945,23936.000000000000000,47.917358000000000,-120.162025000000000
3946,23937.000000000000000,47.913750000000000,-120.080344999999994
3947,23939.000000000000000,47.918754999999997,-119.907561999999999
3948,23941.000000000000000,47.888748000000000,-119.981735000000000
3949,23942.000000000000000,47.871845000000000,-119.938498999999993
3950,23945.000000000000000,47.807918999999998,-119.993958000000006
3951,23948.000000000000000,47.762905000000003,-120.385925000000000
3952,23949.000000000000000,47.702342999999999,-120.736487999999994
3953,23951.000000000000000,47.723185999999998,-120.283691000000005
3954,23953.000000000000000,47.667346999999999,-120.675094999999999
3955,23954.000000000000000,47.698177000000001,-120.586753999999999
3956,23956.000000000000000,47.674022999999998,-120.230911000000006
3957,23962.000000000000000,47.567898000000000,-120.607024999999993
3958,23963.000000000000000,47.572902999999997,-120.524811000000000
3959,23965.000000000000000,47.517071000000001,-120.503417999999996
3960,23967.000000000000000,47.513741000000003,-120.381195000000005
3961,23968.000000000000000,47.464843999999999,-120.638144999999994
3962,23970.000000000000000,47.476520999999998,-120.378410000000002
3963,23971.000000000000000,47.409843000000002,-120.751755000000003
3964,23974.000000000000000,47.365958999999997,-120.356468000000007
3965,23975.000000000000000,47.376179000000000,-120.294998000000007
3966,23977.000000000000000,47.346798000000000,-120.366187999999994
3967,23978.000000000000000,47.331516000000001,-120.282844999999995
3968,23980.000000000000000,47.312634000000003,-120.163955999999999
3969,23982.000000000000000,47.266238999999999,-120.276176000000007
3970,23983.000000000000000,47.274017000000001,-120.216446000000005
3971,23986.000000000000000,47.566792000000000,-120.439521999999997
3972,24009.000000000000000,47.987090999999999,-119.762282999999996
3973,24011.000000000000000,47.664859999999997,-120.167015000000006
3974,24012.000000000000000,47.600135999999999,-120.154242999999994
3975,24014.000000000000000,47.566794999999999,-120.097572000000000
3976,24016.000000000000000,47.549849999999999,-120.127562999999995
3977,24017.000000000000000,47.575684000000003,-120.202019000000007
3978,645308752126144.000000000000000,48.053476000000003,-119.149559999999994
3979,645308740126144.000000000000000,48.064565000000002,-121.857338999999996
3980,645308731126144.000000000000000,48.060499000000000,-121.639365999999995
3981,22956.000000000000000,47.151488999999998,-121.962615999999997
3982,22957.000000000000000,47.148159000000000,-122.014556999999996
3983,22960.000000000000000,47.214827999999997,-122.157341000000002
3984,22964.000000000000000,47.082881999999998,-121.773162999999997
3985,22968.000000000000000,47.100937000000002,-122.057616999999993
3986,22969.000000000000000,47.096770999999997,-122.095389999999995
3987,22976.000000000000000,47.067599999999999,-121.944557000000003
3988,22978.000000000000000,47.245334999999997,-122.209412000000000
3989,22986.000000000000000,47.134518000000000,-121.836997999999994
3990,22995.000000000000000,47.120384000000001,-121.968993999999995
3991,23006.000000000000000,47.123440000000002,-121.867598999999998
3992,23013.000000000000000,47.178714999999997,-122.098167000000004
3993,23179.000000000000000,48.614010000000000,-121.655700999999993
3994,23200.000000000000000,48.570118000000001,-121.768753000000004
3995,23202.000000000000000,48.571503000000000,-121.668471999999994
3996,23203.000000000000000,48.576790000000003,-121.451522999999995
3997,23205.000000000000000,48.497345000000003,-121.411240000000006
3998,23207.000000000000000,48.505671999999997,-121.655968000000001
3999,22027.000000000000000,47.724547999999999,-121.697890999999998
4000,22029.000000000000000,47.761493999999999,-121.927338000000006
4001,22030.000000000000000,47.749268000000001,-121.991225999999997
4002,22032.000000000000000,47.728157000000003,-121.729279000000005
4003,22034.000000000000000,47.743988000000002,-121.880950999999996
4004,23231.000000000000000,48.440677999999998,-121.562072999999998
4005,23244.000000000000000,48.404564000000001,-121.580962999999997
4006,23250.000000000000000,48.330387000000002,-121.572067000000004
4007,23251.000000000000000,48.374287000000002,-121.484290999999999
4008,23253.000000000000000,48.297054000000003,-121.522354000000007
4009,23255.000000000000000,48.302052000000003,-121.862082999999998
4010,23262.000000000000000,48.460673999999997,-121.515686000000002
4011,23415.000000000000000,48.283718000000000,-121.640404000000004
4012,23416.000000000000000,48.266781000000002,-121.700691000000006
4013,23418.000000000000000,48.255108000000000,-121.874579999999995
4014,23433.000000000000000,47.781773000000001,-121.752892000000003
4015,23434.000000000000000,48.182884000000001,-121.924858000000000
4016,23443.000000000000000,48.270943000000003,-121.752357000000003
4017,23444.000000000000000,48.093989999999998,-121.947356999999997
4018,23446.000000000000000,48.119827000000001,-121.758453000000003
4019,645308749126144.000000000000000,48.099826000000000,-121.118018000000006
4020,22035.000000000000000,47.735382000000001,-121.922623000000002
4021,22037.000000000000000,47.693710000000003,-122.058173999999994
4022,22039.000000000000000,47.680098999999998,-121.802902000000003
4023,22041.000000000000000,47.693989000000002,-121.949286999999998
4024,22042.000000000000000,47.693714000000000,-122.007346999999996
4025,22043.000000000000000,47.688155999999999,-122.104011999999997
4026,22044.000000000000000,47.620379999999997,-121.702613999999997
4027,22046.000000000000000,47.626766000000003,-121.854561000000004
4028,22048.000000000000000,47.605376999999997,-122.012062000000000
4029,22050.000000000000000,47.163158000000003,-121.879279999999994
4030,22051.000000000000000,47.548713999999997,-121.808166999999997
4031,645308741126144.000000000000000,48.109071000000000,-121.494550000000004
4032,645308732126144.000000000000000,47.990997000000000,-120.394520999999997
4033,645308742126144.000000000000000,48.087211000000003,-121.317200000000000
4034,22053.000000000000000,47.574272000000001,-121.937613999999996
4035,22057.000000000000000,47.522601999999999,-121.799835000000002
4036,22058.000000000000000,47.532325999999998,-121.880393999999995
4037,22059.000000000000000,47.579334000000003,-121.866646000000003
4038,22061.000000000000000,47.517882999999998,-122.100952000000007
4039,22063.000000000000000,47.456772000000001,-121.720664999999997
4040,22064.000000000000000,47.487606000000000,-121.796775999999994
4041,22066.000000000000000,47.468440999999999,-121.937897000000007
4042,22068.000000000000000,47.495659000000003,-121.977615000000000
4043,22070.000000000000000,47.430934999999998,-121.927338000000006
4044,22071.000000000000000,47.446773999999998,-121.974556000000007
4045,22073.000000000000000,47.373161000000003,-121.847335999999999
4046,22075.000000000000000,47.688437999999998,-121.740395000000007
4047,22077.000000000000000,47.341774000000001,-121.877883999999995
4048,22079.000000000000000,47.329543999999999,-122.012619000000001
4049,22080.000000000000000,47.323157999999999,-122.062056999999996
4050,22081.000000000000000,47.295101000000003,-121.772057000000004
4051,22084.000000000000000,47.302605000000000,-122.029563999999993
4052,22085.000000000000000,47.302321999999997,-122.088448000000000
4053,22087.000000000000000,47.224547999999999,-121.947890999999998
4054,22088.000000000000000,47.212882999999998,-122.009833999999998
4055,22091.000000000000000,47.583163999999996,-121.704834000000005
4056,22092.000000000000000,47.154549000000003,-121.924271000000005
4057,22094.000000000000000,47.167327999999998,-121.984549999999999
4058,22095.000000000000000,47.773167000000001,-121.329268999999996
4059,22096.000000000000000,47.739834000000002,-121.466766000000007
4060,22098.000000000000000,47.724559999999997,-121.179542999999995
4061,22100.000000000000000,47.157336999999998,-121.508979999999994
4062,22107.000000000000000,47.424830999999998,-121.724830999999995
4063,22108.000000000000000,47.430660000000003,-121.783439999999999
4064,22112.000000000000000,47.397053000000000,-121.722320999999994
4065,22114.000000000000000,47.349552000000003,-121.544257999999999
4066,22115.000000000000000,47.327606000000003,-121.654822999999993
4067,25015.000000000000000,46.859012999999997,-120.734520000000003
4068,25016.000000000000000,46.884010000000004,-120.827583000000004
4069,25018.000000000000000,46.819572000000001,-120.895911999999996
4070,25021.000000000000000,46.824291000000002,-120.661461000000003
4071,25022.000000000000000,46.795959000000003,-120.737015000000000
4072,25024.000000000000000,46.795119999999997,-120.877853000000002
4073,25025.000000000000000,46.795403000000000,-120.935080999999997
4074,25027.000000000000000,46.742626000000001,-120.881186999999997
4075,25029.000000000000000,46.676234999999998,-120.784240999999994
4076,25030.000000000000000,46.662350000000004,-120.864799000000005
4077,25031.000000000000000,46.640400000000000,-121.029799999999994
4078,25033.000000000000000,46.605407999999997,-120.848404000000002
4079,25035.000000000000000,46.574852000000000,-120.780899000000005
4080,25036.000000000000000,46.557346000000003,-120.897568000000007
4081,25039.000000000000000,46.496510000000001,-121.152580000000000
4082,25040.000000000000000,46.508183000000002,-121.068686999999997
4083,25042.000000000000000,46.523457000000001,-120.950905000000006
4084,25044.000000000000000,46.511237999999999,-120.798134000000005
4085,25046.000000000000000,46.530127999999998,-120.661179000000004
4086,25048.000000000000000,46.495685999999999,-120.863960000000006
4087,25049.000000000000000,46.492626000000001,-120.940071000000003
4088,25051.000000000000000,46.459285999999999,-121.099791999999994
4089,25056.000000000000000,46.449852000000000,-120.900069999999999
4090,25067.000000000000000,46.463180999999999,-120.940628000000004
4091,22117.000000000000000,47.266646999999999,-121.367821000000006
4092,22118.000000000000000,47.271777999999998,-121.443427999999997
4093,22121.000000000000000,47.216503000000003,-121.510925000000000
4094,22122.000000000000000,47.205661999999997,-121.620384000000001
4095,22124.000000000000000,47.181507000000003,-121.366759999999999
4096,22126.000000000000000,47.205109000000000,-121.726768000000007
4097,22127.000000000000000,47.149002000000003,-121.419533000000001
4098,22142.000000000000000,47.607044000000002,-122.148185999999995
4099,22149.000000000000000,47.550654999999999,-122.132339000000002
4100,22150.000000000000000,47.500385000000001,-122.129013000000000
4101,22151.000000000000000,47.463158000000000,-122.232337999999999
4102,22156.000000000000000,47.410933999999997,-122.143730000000005
4103,22157.000000000000000,47.380932000000001,-122.133719999999997
4104,22164.000000000000000,47.312598999999999,-122.200400999999999
4105,22167.000000000000000,47.263995999999999,-122.214286999999999
4106,490387999126144.000000000000000,47.620707000000003,-120.376876999999993
4107,490388000126144.000000000000000,47.599780000000003,-120.746947000000006
4108,490388032126144.000000000000000,47.927086000000003,-120.910821999999996
4109,490388033126144.000000000000000,47.915792000000003,-120.361987999999997
4110,490388034126144.000000000000000,47.917450000000002,-120.435151000000005
4111,558629685126144.000000000000000,46.826188999999999,-121.315375000000003
4112,558629686126144.000000000000000,46.674515000000000,-121.247167000000005
4113,558629687126144.000000000000000,46.896946999999997,-121.130763999999999
4114,558629699126144.000000000000000,46.624229000000000,-120.380165000000005
4115,490388255126144.000000000000000,48.746360000000003,-120.095426000000003
4116,490388257126144.000000000000000,48.742514000000000,-119.946760999999995
4117,490388258126144.000000000000000,48.744461000000001,-120.021090000000001
4118,490388265126144.000000000000000,48.227840999999998,-121.230168000000006
4119,490388266126144.000000000000000,48.228949999999998,-121.303816999999995
4120,490388267126144.000000000000000,48.132137000000000,-121.417316999999997
4121,490388268126144.000000000000000,48.084868999999998,-121.565727999999993
4122,490388510126144.000000000000000,48.816229999999997,-119.122181999999995
4123,490388514126144.000000000000000,48.813699999999997,-119.047818000000007
4124,490388517126144.000000000000000,48.421084000000000,-119.892103000000006
4125,490388518126144.000000000000000,47.956904999999999,-120.030035999999996
4126,490388383126144.000000000000000,48.774715999999998,-121.620661999999996
4127,490388384126144.000000000000000,48.662948999999998,-120.769088999999994
4128,490388386126144.000000000000000,48.680838999999999,-121.657887000000002
4129,490388387126144.000000000000000,46.657905999999997,-121.639672000000004
4130,490388403126144.000000000000000,48.500539000000003,-120.109509000000003
4131,490388404126144.000000000000000,48.470222000000000,-119.889099999999999
4132,490388406126144.000000000000000,48.379137999999998,-121.411276999999998
4133,490388416126144.000000000000000,48.359276999999999,-120.376086999999998
4134,490388433126144.000000000000000,48.725959000000003,-121.659200999999996
4135,490388434126144.000000000000000,48.721341000000002,-120.775779000000000
4136,490388435126144.000000000000000,48.728749999999998,-121.549065999999996
4137,490388277126144.000000000000000,48.532220000000002,-120.404221000000007
4138,490388280126144.000000000000000,48.252836000000002,-120.049784000000002
4139,490388281126144.000000000000000,48.020583000000002,-120.650195999999994
4140,490388282126144.000000000000000,48.022779000000000,-120.760185000000007
4141,490388283126144.000000000000000,48.015872999999999,-120.430268999999996
4142,490388298126144.000000000000000,46.632384000000002,-121.568825000000004
4143,490388306126144.000000000000000,46.821913000000002,-121.061654000000004
4144,490388322126144.000000000000000,48.684516000000002,-120.619444999999999
4145,490388339126144.000000000000000,48.552840000000003,-121.589629000000002
4146,490388353126144.000000000000000,48.282919000000000,-120.269350000000003
4147,490388354126144.000000000000000,47.964956000000001,-120.359482999999997
4148,490388366126144.000000000000000,47.478718999999998,-120.638157000000007
4149,490388369126144.000000000000000,47.331094999999998,-120.644749000000004
4150,490388370126144.000000000000000,47.328812999999997,-120.536210999999994
4151,490388371126144.000000000000000,47.140476000000000,-120.977930999999998
4152,490388372126144.000000000000000,46.845852999999998,-121.024906000000001
4153,490388170126144.000000000000000,48.456746000000003,-120.334052000000000
4154,490388171126144.000000000000000,48.455008999999997,-120.260124000000005
4155,490388172126144.000000000000000,47.641632999999999,-121.605036999999996
4156,490388174126144.000000000000000,47.543025000000000,-121.544208999999995
4157,490388177126144.000000000000000,48.628464999999998,-121.434707000000003
4158,490388178126144.000000000000000,48.606136999999997,-120.582065999999998
4159,490388204126144.000000000000000,47.071449999999999,-121.268828999999997
4160,490388205126144.000000000000000,47.045695000000002,-121.197624000000005
4161,490388211126144.000000000000000,48.563792999999997,-120.736382000000006
4162,490388212126144.000000000000000,48.546838000000001,-119.995638000000000
4163,490388213126144.000000000000000,48.432676000000001,-121.851871000000003
4164,490388214126144.000000000000000,48.427394999999997,-121.408170999999996
4165,490388215126144.000000000000000,48.428393999999997,-121.482114999999993
4166,490388218126144.000000000000000,48.399408999999999,-120.004338000000004
4167,490388219126144.000000000000000,46.698264999999999,-121.030298000000002
4168,558629679126144.000000000000000,46.603440999999997,-120.720450000000000
4169,558629682126144.000000000000000,46.579881999999998,-121.063931999999994
4170,558629683126144.000000000000000,46.529103999999997,-121.250392000000005
4171,558629684126144.000000000000000,46.720627999999998,-121.095095999999998
4172,490388226126144.000000000000000,48.273575999999998,-119.901070000000004
4173,490388228126144.000000000000000,47.530090999999999,-120.744905000000003
4174,490388229126144.000000000000000,47.444063999999997,-121.510650999999996
4175,490388230126144.000000000000000,47.333275000000000,-120.753299999999996
4176,490388232126144.000000000000000,47.316324000000002,-121.188436999999993
4177,490388233126144.000000000000000,47.282653000000003,-120.683081999999999
4178,490388234126144.000000000000000,47.281916000000002,-120.646933000000004
4179,490388235126144.000000000000000,47.281168000000001,-120.610786000000004
4180,490388454126144.000000000000000,47.354979000000000,-120.607455000000002
4181,490388455126144.000000000000000,47.027028999999999,-121.630320999999995
4182,490388456126144.000000000000000,47.005082999999999,-121.817069000000004
4183,490388457126144.000000000000000,46.991610999999999,-120.911587999999995
4184,490388458126144.000000000000000,46.976011000000000,-121.487734000000003
4185,490388459126144.000000000000000,46.921500999999999,-121.129921999999993
4186,490388049126144.000000000000000,47.780189000000000,-120.953243000000001
4187,490388050126144.000000000000000,47.773103999999996,-120.588333000000006
4188,490388053126144.000000000000000,47.685985000000002,-121.212130000000002
4189,490388054126144.000000000000000,47.651516000000001,-120.737106999999995
4190,490388060126144.000000000000000,48.543883999999998,-119.884584000000004
4191,490388035126144.000000000000000,47.919848999999999,-120.544893000000002
4192,490388036126144.000000000000000,47.867460000000001,-120.401032000000001
4193,490388037126144.000000000000000,47.871099999999998,-120.580128999999999
4194,490388041126144.000000000000000,48.865406000000000,-119.939284999999998
4195,490388043126144.000000000000000,48.751545000000000,-121.664891999999995
4196,490388044126144.000000000000000,48.720066000000003,-120.100705000000005
4197,490388048126144.000000000000000,47.766599999999997,-120.296513000000004
4198,558629629126144.000000000000000,48.974170999999998,-119.330560000000006
4199,558629630126144.000000000000000,48.475797999999998,-119.089817999999994
4200,558629631126144.000000000000000,48.686661000000001,-118.910455999999996
4201,558629632126144.000000000000000,48.809942999999997,-119.257684999999995
4202,558629633126144.000000000000000,48.387521999999997,-120.528458000000001
4203,558629634126144.000000000000000,48.235810999999998,-120.109611000000001
4204,558629636126144.000000000000000,48.791493000000003,-119.085044999999994
4205,558629637126144.000000000000000,48.283090000000001,-120.304837000000006
4206,558629638126144.000000000000000,48.080973000000000,-120.095985999999996
4207,558629639126144.000000000000000,48.617538000000003,-119.086808000000005
4208,558629640126144.000000000000000,48.917554000000003,-120.046733000000003
4209,558629641126144.000000000000000,48.872075000000002,-120.200142999999997
4210,558629642126144.000000000000000,48.747008000000001,-119.833028999999996
4211,558629644126144.000000000000000,48.444231000000002,-119.966021999999995
4212,558629645126144.000000000000000,48.278869000000000,-119.738263000000003
4213,558629646126144.000000000000000,48.270054000000002,-119.588167999999996
4214,558629647126144.000000000000000,48.760007000000002,-119.492728000000000
4215,558629648126144.000000000000000,48.618774999999999,-119.663208999999995
4216,558629649126144.000000000000000,47.987282000000000,-119.899968999999999
4217,558629650126144.000000000000000,48.654209000000002,-119.279075000000006
4218,558629651126144.000000000000000,48.572491999999997,-119.803355999999994
4219,558629652126144.000000000000000,48.875751999999999,-120.571821000000000
4220,558629653126144.000000000000000,48.151539000000000,-119.552295000000001
4221,558629654126144.000000000000000,48.759217999999997,-120.370735999999994
4222,558629655126144.000000000000000,48.120938000000002,-119.371695000000003
4223,558629656126144.000000000000000,48.538243000000001,-120.517764000000000
4224,558629660126144.000000000000000,47.025131999999999,-121.308531000000002
4225,558629661126144.000000000000000,46.847839000000000,-121.312152999999995
4226,558629664126144.000000000000000,46.551307000000001,-120.878641000000002
4227,558629666126144.000000000000000,46.780869000000003,-120.720406999999994
4228,558629667126144.000000000000000,46.863334000000002,-120.957954000000001
4229,558629668126144.000000000000000,46.876975000000002,-121.454627000000002
4230,558629671126144.000000000000000,46.571015000000003,-120.551586000000000
4231,558629674126144.000000000000000,46.694423999999998,-120.924520000000001
4232,558629615126144.000000000000000,48.273645999999999,-119.366112000000001
4233,558629616126144.000000000000000,48.814999999999998,-119.650317000000001
4234,558629617126144.000000000000000,48.406391999999997,-120.125922000000003
4235,558629618126144.000000000000000,48.931168999999997,-119.506812999999994
4236,558629619126144.000000000000000,48.581761000000000,-120.369760999999997
4237,558629620126144.000000000000000,48.614879000000002,-119.427086000000003
4238,558629621126144.000000000000000,48.330934999999997,-120.308385999999999
4239,558629623126144.000000000000000,48.950918000000001,-119.117446999999999
4240,558629624126144.000000000000000,48.961708000000002,-119.713802999999999
4241,558629625126144.000000000000000,48.543258999999999,-118.881219000000002
4242,558629626126144.000000000000000,48.318626000000002,-119.080477000000002
4243,558629627126144.000000000000000,48.494652000000002,-119.251609999999999
4244,558629628126144.000000000000000,48.446765999999997,-119.426096999999999
4245,490388061126144.000000000000000,48.512492999999999,-118.886060999999998
4246,490388062126144.000000000000000,48.444603999999998,-119.853662999999997
4247,490388063126144.000000000000000,48.192735999999996,-120.642328000000006
4248,490388080126144.000000000000000,48.084432000000000,-120.206396999999996
4249,490388081126144.000000000000000,47.051242000000002,-121.593677999999997
4250,490388082126144.000000000000000,47.018695999999998,-121.054539000000005
4251,490388096126144.000000000000000,46.942419999999998,-120.913503000000006
4252,490388097126144.000000000000000,46.943069000000001,-120.949428999999995
4253,490388098126144.000000000000000,46.674230999999999,-121.066944000000007
4254,490388099126144.000000000000000,46.653097000000002,-121.282230999999996
4255,490388128126144.000000000000000,48.800924000000002,-120.315845999999993
4256,490388129126144.000000000000000,48.769517000000000,-119.200266999999997
4257,490388144126144.000000000000000,47.697744999999998,-120.518876000000006
4258,490388145126144.000000000000000,47.724600000000002,-120.627060999999998
4259,490388155126144.000000000000000,47.424937999999997,-121.624368000000004
4260,490388169126144.000000000000000,48.474443999999998,-121.258628999999999
4261,25066955010900.000000000000000,46.766829999999999,-121.835023000000007
4262,25067276010900.000000000000000,46.805159000000003,-121.462504999999993
4263,25067659010900.000000000000000,46.932653999999999,-121.846500000000006
4264,25067702010900.000000000000000,46.954217000000000,-121.481724999999997
4265,25068201010900.000000000000000,47.072913000000000,-121.664578000000006
4266,25068518010900.000000000000000,47.112842000000001,-121.509195000000005
4267,25069119010900.000000000000000,48.299577999999997,-121.051743000000002
4268,12990730010497.000000000000000,48.937486999999997,-121.495479000000003
4269,12990744010497.000000000000000,48.995131000000001,-121.686571000000001
4270,12991084010497.000000000000000,48.995936000000000,-121.118077999999997
4271,216958106020004.000000000000000,47.577205999999997,-120.743938000000000
4272,216958122020004.000000000000000,47.706659000000002,-120.816165999999996
