Value,Count,tl_id,CN,PredCN
21321,56.000000000000000,21321,188770511020004,188770511020004
21322,427.000000000000000,21322,35372489010690,35372489010690
21323,363.000000000000000,21323,37276224010690,37276224010690
21328,24.000000000000000,21328,12288270010690,12288270010690
21329,185.000000000000000,21329,188771213020004,188771213020004
21331,7.000000000000000,21331,188770622020004,188770622020004
21334,2560.000000000000000,21334,37276217010690,37276217010690
21337,4496.000000000000000,21337,40391359010690,40391359010690
21338,4803.000000000000000,21338,40391331010690,40391331010690
21340,120001.000000000000000,21340,40391353010690,40391353010690
21341,3.000000000000000,21341,188770664020004,188770664020004
21342,358.000000000000000,21342,40391395010690,40391395010690
21343,786.000000000000000,21343,12288375010690,12288375010690
21344,578.000000000000000,21344,12288441010690,12288441010690
21347,20.000000000000000,21347,12288540010690,12288540010690
21348,8.000000000000000,21348,12288589010690,12288589010690
21349,9.000000000000000,21349,188770790020004,188770790020004
21350,1591.000000000000000,21350,40391393010690,40391393010690
21351,2530.000000000000000,21351,40391354010690,40391354010690
21352,3433.000000000000000,21352,37276232010690,37276232010690
21354,468.000000000000000,21354,40391388010690,40391388010690
21377,72.000000000000000,21377,12289101010690,12289101010690
21418,611.000000000000000,21418,12289384010690,12333925010690
21422,46.000000000000000,21422,188770643020004,188770643020004
21430,50.000000000000000,21430,188771706020004,188771706020004
21435,9.000000000000000,21435,188770244020004,188770244020004
21440,61.000000000000000,21440,188771553020004,188771553020004
21443,14.000000000000000,21443,188771558020004,188771558020004
21468,3.000000000000000,21468,188771559020004,188771559020004
21472,2.000000000000000,21472,12289596010690,12289596010690
21499,32.000000000000000,21499,31374173010690,31374173010690
21532,45.000000000000000,21532,12289766010690,12289766010690
21536,10.000000000000000,21536,12289817010690,12289817010690
21547,248.000000000000000,21547,40391503010690,40391503010690
21555,38.000000000000000,21555,35372587010690,35372587010690
21560,11.000000000000000,21560,12289962010690,12289962010690
21578,4.000000000000000,21578,37276295010690,37276295010690
21585,34.000000000000000,21585,35372642010690,35372642010690
21616,4.000000000000000,21616,12290244010690,12290244010690
21619,25.000000000000000,21619,40391541010690,40391541010690
21629,22.000000000000000,21629,35372586010690,35372586010690
21632,10.000000000000000,21632,31374957010690,31374957010690
21641,4.000000000000000,21641,188770800020004,188770800020004
28509,5.000000000000000,28509,170072599020004,170071498020004
28524,12.000000000000000,28524,234193683020004,170071748020004
28624,1.000000000000000,28624,15723039020004,170071334020004
28658,37.000000000000000,28658,170071252020004,300163626489998
28683,271.000000000000000,28683,221274441010661,300163626489998
28777,18.000000000000000,28777,221275617010661,300163735489998
28793,3.000000000000000,28793,170072079020004,170071498020004
28816,201.000000000000000,28816,300163735489998,300163735489998
28824,8.000000000000000,28824,170072080020004,247007010010661
28826,1.000000000000000,28826,15722546020004,168271069020004
28843,55.000000000000000,28843,234193665020004,168271069020004
28964,12.000000000000000,28964,170071748020004,170071748020004
29010,2.000000000000000,29010,234193635020004,168271069020004
29026,9.000000000000000,29026,247007574010661,170071498020004
29065,4.000000000000000,29065,15723035020004,168271069020004
29084,36.000000000000000,29084,221274889010661,300163626489998
29371,17.000000000000000,29371,15722167020004,170071748020004
29798,2.000000000000000,29798,15721877020004,300163735489998
29882,1.000000000000000,29882,170072545020004,234193525020004
29938,1.000000000000000,29938,221274831010661,15740575020004
29992,10.000000000000000,29992,300163689489998,300163689489998
29998,38.000000000000000,29998,300163626489998,300163626489998
30019,2.000000000000000,30019,15722130020004,300163626489998
30367,1.000000000000000,30367,234193557020004,15740171020004
30478,64.000000000000000,30478,170072514020004,170071334020004
30604,2.000000000000000,30604,170072383020004,249881102489998
30616,1.000000000000000,30616,221276159010661,170071498020004
30678,13.000000000000000,30678,170072533020004,170071498020004
30699,28.000000000000000,30699,15722391020004,170071498020004
31103,116.000000000000000,31103,231736336020004,300160851489998
31188,5.000000000000000,31188,15741666020004,231734126020004
31235,1.000000000000000,31235,15741741020004,231734482020004
31286,5.000000000000000,31286,242380229010661,15740171020004
31571,15699.000000000000000,31571,15740428020004,15739546020004
31572,18.000000000000000,31572,231735247020004,300161057489998
31580,1.000000000000000,31580,15740692020004,300161057489998
31597,2637.000000000000000,31597,300161567489998,242379973010661
31625,2.000000000000000,31625,15740194020004,300161057489998
31651,2.000000000000000,31651,242380430010661,242379973010661
31658,1.000000000000000,31658,15738883020004,300161072489998
31897,40.000000000000000,31897,171254299020004,171254824020004
31909,325.000000000000000,31909,15739477020004,242379973010661
31990,37.000000000000000,31990,242381119010661,171254755020004
32136,28.000000000000000,32136,231733918020004,171254824020004
32145,9.000000000000000,32145,171256623020004,231734600020004
32182,1483.000000000000000,32182,300160459489998,15739546020004
32249,7.000000000000000,32249,231734156020004,242379973010661
32331,1.000000000000000,32331,242379897010661,242379973010661
32372,30.000000000000000,32372,171253718020004,231733618020004
32376,19.000000000000000,32376,231736025020004,231733618020004
32404,23.000000000000000,32404,242382097010661,242379973010661
32528,12.000000000000000,32528,15740219020004,231733584020004
32640,8.000000000000000,32640,231735517020004,300161057489998
32656,2.000000000000000,32656,15740425020004,242379973010661
32662,31.000000000000000,32662,242380338010661,242379973010661
32692,7.000000000000000,32692,15740218020004,242379973010661
32795,1.000000000000000,32795,171253672020004,231733618020004
32798,22.000000000000000,32798,242381689010661,231734482020004
32894,63.000000000000000,32894,300160118489998,231734482020004
32897,16.000000000000000,32897,300162929489998,242379666010661
32898,16.000000000000000,32898,171254007020004,300160270489998
32914,2.000000000000000,32914,15739280020004,231734600020004
33009,7.000000000000000,33009,300160081489998,171253771020004
33010,6.000000000000000,33010,231733882020004,300160270489998
33116,295.000000000000000,33116,171254015020004,300160080489998
33118,21.000000000000000,33118,300160052489998,171254648020004
33120,1.000000000000000,33120,242379535010661,171253933020004
33136,10.000000000000000,33136,242378787010661,231734600020004
33162,1.000000000000000,33162,231733980020004,300160270489998
33176,11.000000000000000,33176,242381971010661,300160270489998
33178,29.000000000000000,33178,171256892020004,231733618020004
33240,1.000000000000000,33240,171256105020004,231733618020004
33293,1.000000000000000,33293,242379973010661,242379973010661
33434,20.000000000000000,33434,15741180020004,242379973010661
33525,2.000000000000000,33525,242380730010661,242380256010661
33547,3.000000000000000,33547,300163039489998,249881228489998
33639,10.000000000000000,33639,231734788020004,242379973010661
37740,121.000000000000000,37740,31428937010690,31428937010690
37745,11.000000000000000,37745,40394174010690,37274588010690
37780,24.000000000000000,37780,40394194010690,40394194010690
37871,1.000000000000000,37871,188765688020004,188765688020004
37887,72.000000000000000,37887,40394382010690,40394382010690
37889,1.000000000000000,37889,188763025020004,188763025020004
37890,8.000000000000000,37890,31431143010690,31431143010690
37925,123.000000000000000,37925,188762871020004,188762871020004
37928,2.000000000000000,37928,31432649010690,31432649010690
37935,17.000000000000000,37935,40394664010690,40394664010690
38015,6.000000000000000,38015,35375924010690,35375924010690
38025,423.000000000000000,38025,188765705020004,188765705020004
38030,702.000000000000000,38030,188762709020004,188762709020004
38046,1451.000000000000000,38046,40397560010690,40397560010690
38048,266.000000000000000,38048,31434430010690,31434430010690
38053,1.000000000000000,38053,31434477010690,31434477010690
38055,156.000000000000000,38055,40394892010690,40394892010690
38061,6551.000000000000000,38061,188766006020004,188766006020004
38062,1.000000000000000,38062,188762777020004,188762777020004
38065,2382.000000000000000,38065,12340973010690,12340973010690
38074,459.000000000000000,38074,12341027010690,12341027010690
38082,1.000000000000000,38082,188764337020004,188764337020004
38083,9.000000000000000,38083,35375844010690,35375844010690
38087,96.000000000000000,38087,37274309010690,37274309010690
38090,2.000000000000000,38090,40394858010690,40394858010690
38095,12.000000000000000,38095,12341276010690,12341276010690
38100,5.000000000000000,38100,31434890010690,31434890010690
38104,61.000000000000000,38104,37274320010690,37274320010690
38116,1597.000000000000000,38116,12341404010690,12341404010690
38118,87898.000000000000000,38118,31434986010690,31434986010690
38120,25.000000000000000,38120,12341460010690,12341460010690
38122,3059.000000000000000,38122,188764295020004,188764295020004
38123,6836.000000000000000,38123,12341671010690,35377188010690
38130,462.000000000000000,38130,37274298010690,37274298010690
38136,400.000000000000000,38136,40394894010690,40394894010690
38137,59.000000000000000,38137,40397574010690,40397574010690
38141,15.000000000000000,38141,37274331010690,37274331010690
38155,98.000000000000000,38155,40394814010690,40394814010690
38163,24.000000000000000,38163,40397525010690,40397525010690
38170,3.000000000000000,38170,35375879010690,35375879010690
38174,2125.000000000000000,38174,35375874010690,35375874010690
38175,2469.000000000000000,38175,40394870010690,40394870010690
38176,4.000000000000000,38176,31435512010690,31435512010690
38181,40450.000000000000000,38181,40394915010690,40394915010690
38182,4.000000000000000,38182,37274322010690,37274322010690
38186,19.000000000000000,38186,188764351020004,188764351020004
38192,1188.000000000000000,38192,12341939010690,12341939010690
38204,5.000000000000000,38204,31435731010690,31435731010690
38210,63.000000000000000,38210,188764356020004,188764356020004
38217,2601.000000000000000,38217,40394909010690,40394909010690
38219,28.000000000000000,38219,188762723020004,188762723020004
38222,6.000000000000000,38222,188765911020004,188765911020004
38238,229.000000000000000,38238,40394901010690,40394901010690
38240,382.000000000000000,38240,31435961010690,31435961010690
38246,63.000000000000000,38246,188762649020004,188762649020004
38248,12.000000000000000,38248,35375861010690,35375861010690
38249,7.000000000000000,38249,40397559010690,31372992010690
38253,124.000000000000000,38253,35375819010690,35375819010690
38256,1.000000000000000,38256,12342596010690,12342596010690
38260,5.000000000000000,38260,188762716020004,188762716020004
38270,3.000000000000000,38270,188765949020004,188765949020004
38272,1.000000000000000,38272,188765678020004,188765678020004
38274,30.000000000000000,38274,37274277010690,37274277010690
38297,1.000000000000000,38297,31436192010690,31436192010690
38303,9.000000000000000,38303,188764414020004,188764414020004
38304,5.000000000000000,38304,188765912020004,188765912020004
38309,5.000000000000000,38309,12343051010690,12343051010690
38316,227.000000000000000,38316,12343256010690,12343256010690
38319,1.000000000000000,38319,188764147020004,188764147020004
38322,78.000000000000000,38322,31436290010690,31436290010690
38323,254.000000000000000,38323,188765940020004,188765940020004
38325,10.000000000000000,38325,188765886020004,188765886020004
38330,1.000000000000000,38330,12343360010690,12343360010690
38332,1.000000000000000,38332,40394914010690,40394914010690
38336,358.000000000000000,38336,35375829010690,35375829010690
38345,5.000000000000000,38345,40394905010690,40394905010690
38348,197.000000000000000,38348,40394876010690,40394876010690
38351,16.000000000000000,38351,31436645010690,31436645010690
38385,3.000000000000000,38385,188763899020004,188763899020004
38387,12.000000000000000,38387,188765883020004,188765883020004
38441,6.000000000000000,38441,40394943010690,40394943010690
38522,54.000000000000000,38522,37274399010690,37274399010690
38533,67.000000000000000,38533,40395088010690,31438822010690
38538,4.000000000000000,38538,188763883020004,188763883020004
38544,5.000000000000000,38544,40397663010690,40397663010690
38546,1.000000000000000,38546,40397688010690,40397688010690
38553,2188.000000000000000,38553,37274419010690,37274419010690
38561,1.000000000000000,38561,31438931010690,31438931010690
38562,1.000000000000000,38562,188762312020004,12281691010690
38567,2.000000000000000,38567,12346096010690,12346096010690
38570,1.000000000000000,38570,40397670010690,35376120010690
38590,1.000000000000000,38590,188762763020004,188762763020004
38636,386.000000000000000,38636,188762766020004,188762766020004
38665,9.000000000000000,38665,40395201010690,40395201010690
38677,4.000000000000000,38677,31440139010690,31440139010690
38680,37.000000000000000,38680,35376197010690,35376197010690
38798,4.000000000000000,38798,40397790010690,40397790010690
38818,40.000000000000000,38818,188762492020004,188762492020004
38830,3.000000000000000,38830,12349207010690,12349207010690
38841,2.000000000000000,38841,188764432020004,188764432020004
38843,105.000000000000000,38843,188762798020004,188762798020004
38846,4.000000000000000,38846,12349471010690,12349471010690
38871,36.000000000000000,38871,40397801010690,40397801010690
38883,153.000000000000000,38883,40395376010690,40395376010690
38887,133.000000000000000,38887,188764567020004,188764567020004
38888,1.000000000000000,38888,37274596010690,37274596010690
38893,8.000000000000000,38893,188762918020004,188762918020004
38905,6.000000000000000,38905,12350026010690,12350026010690
38906,2.000000000000000,38906,12350094010690,12350094010690
38928,28.000000000000000,38928,188764500020004,188764500020004
38935,141.000000000000000,38935,37274588010690,37274588010690
38943,2.000000000000000,38943,40395445010690,40395445010690
38955,2.000000000000000,38955,40395426010690,40395426010690
38956,230.000000000000000,38956,188762458020004,188762458020004
38986,47.000000000000000,38986,31443168010690,31443168010690
39000,908.000000000000000,39000,188766126020004,188766126020004
39007,56.000000000000000,39007,37274589010690,37274589010690
39014,12.000000000000000,39014,37274593010690,37274593010690
39017,66.000000000000000,39017,188766151020004,188766151020004
39033,3865.000000000000000,39033,188764539020004,188764539020004
39047,982.000000000000000,39047,40395441010690,40395441010690
39056,433.000000000000000,39056,40395462010690,40395462010690
39057,2.000000000000000,39057,40397830010690,40397830010690
39067,17.000000000000000,39067,188762986020004,188762986020004
39073,30.000000000000000,39073,40395529010690,40395529010690
39076,57.000000000000000,39076,31444169010690,31444169010690
39078,235.000000000000000,39078,188764254020004,188764254020004
39079,968.000000000000000,39079,31444233010690,31444233010690
39080,146.000000000000000,39080,35376532010690,35376532010690
39081,429.000000000000000,39081,188763987020004,188763987020004
39083,96.000000000000000,39083,12351691010690,12351691010690
39084,5.000000000000000,39084,188762627020004,188762627020004
39088,167.000000000000000,39088,35376557010690,35376557010690
39089,121.000000000000000,39089,31444366010690,31444366010690
39091,64.000000000000000,39091,35376498010690,35376498010690
39092,8238.000000000000000,39092,35376550010690,35376550010690
39093,11632.000000000000000,39093,40395544010690,40395544010690
39097,24.000000000000000,39097,188764287020004,188764287020004
39098,5234.000000000000000,39098,188762640020004,188762640020004
39099,41289.000000000000000,39099,188764286020004,188764286020004
39100,7.000000000000000,39100,188765863020004,188765863020004
39101,215.000000000000000,39101,188762285020004,188762285020004
39102,103.000000000000000,39102,12351805010690,12351805010690
39103,134.000000000000000,39103,37274649010690,37274649010690
39106,430.000000000000000,39106,31444480010690,31444480010690
39107,1935.000000000000000,39107,40397864010690,40397864010690
39109,6615.000000000000000,39109,188764248020004,188764248020004
39110,18887.000000000000000,39110,40395573010690,40395573010690
39114,1780.000000000000000,39114,31444771010690,31444771010690
39115,19999.000000000000000,39115,37274623010690,37274623010690
39116,46.000000000000000,39116,40395504010690,40395504010690
39117,13.000000000000000,39117,188762597020004,188762597020004
39122,11.000000000000000,39122,188762600020004,188762600020004
39123,288.000000000000000,39123,12352003010690,12352003010690
39126,9488.000000000000000,39126,188762639020004,188762639020004
39127,2110.000000000000000,39127,40397892010690,40397892010690
39129,3594.000000000000000,39129,12352172010690,12352172010690
39130,39578.000000000000000,39130,188764284020004,188764284020004
39132,22170.000000000000000,39132,188765841020004,35376550010690
39133,698.000000000000000,39133,188765870020004,188765870020004
39136,21.000000000000000,39136,12352292010690,12352292010690
39137,1.000000000000000,39137,188765846020004,188765846020004
39140,106.000000000000000,39140,188765845020004,188765845020004
39141,15.000000000000000,39141,40397862010690,40397862010690
39142,15667.000000000000000,39142,188764269020004,188764269020004
39144,1899.000000000000000,39144,188764283020004,188764283020004
39147,491.000000000000000,39147,40395498010690,40395498010690
39148,561.000000000000000,39148,40397861010690,40397861010690
39149,67.000000000000000,39149,35376547010690,35376547010690
39152,660.000000000000000,39152,40395522010690,40395522010690
39153,1455.000000000000000,39153,40395516010690,40395516010690
39154,7396.000000000000000,39154,40395568010690,40395568010690
39155,9.000000000000000,39155,188764258020004,188764258020004
39156,1.000000000000000,39156,31444865010690,31444865010690
39160,1096.000000000000000,39160,40397895010690,40397895010690
39161,34.000000000000000,39161,188764289020004,188764289020004
39163,436.000000000000000,39163,37274631010690,37274631010690
39164,1009.000000000000000,39164,40395528010690,40395528010690
39166,7.000000000000000,39166,35376523010690,35376523010690
39172,1699.000000000000000,39172,40395526010690,40395526010690
39173,16836.000000000000000,39173,37274642010690,37274642010690
39175,30.000000000000000,39175,40395502010690,40395502010690
39177,233.000000000000000,39177,12352411010690,12268195010690
39178,117.000000000000000,39178,31444979010690,31444979010690
39182,3286.000000000000000,39182,37274637010690,37274637010690
39183,594.000000000000000,39183,12352457010690,12352457010690
39184,64724.000000000000000,39184,188765847020004,188765847020004
39185,131.000000000000000,39185,37274630010690,22933259010497
39186,671.000000000000000,39186,37274655010690,37274655010690
39188,3105.000000000000000,39188,31445051010690,31445051010690
39191,177.000000000000000,39191,40397871010690,40397871010690
39192,152.000000000000000,39192,188762641020004,188762641020004
39194,9.000000000000000,39194,40395499010690,40395499010690
39197,95.000000000000000,39197,188765860020004,188765860020004
39200,1059.000000000000000,39200,40395545010690,40395545010690
39201,616.000000000000000,39201,37274628010690,37274628010690
39202,132.000000000000000,39202,40397874010690,40397874010690
39203,950.000000000000000,39203,188762598020004,188762598020004
39204,44.000000000000000,39204,188765768020004,188765768020004
39205,1431.000000000000000,39205,40395523010690,40395523010690
39214,1037.000000000000000,39214,188762622020004,188762622020004
39215,13138.000000000000000,39215,188762623020004,188762623020004
39216,6.000000000000000,39216,40395513010690,40395513010690
39218,15938.000000000000000,39218,35376535010690,35376535010690
39221,1.000000000000000,39221,188764252020004,188764252020004
39222,7.000000000000000,39222,40395507010690,40395507010690
39224,1498.000000000000000,39224,188764290020004,37275866010690
39227,12.000000000000000,39227,188762624020004,188762624020004
39234,293.000000000000000,39234,31445484010690,31445484010690
39236,2938.000000000000000,39236,188762601020004,188762601020004
39237,16.000000000000000,39237,188765851020004,188765851020004
39239,70.000000000000000,39239,40395518010690,40395518010690
39240,10.000000000000000,39240,12352718010690,12352718010690
39242,16569.000000000000000,39242,31445569010690,31445569010690
39244,2495.000000000000000,39244,188762620020004,188762620020004
39246,510.000000000000000,39246,40395540010690,40395540010690
39247,658.000000000000000,39247,188762637020004,188762637020004
39249,1379.000000000000000,39249,40395558010690,40395558010690
39250,1883.000000000000000,39250,37274643010690,37274643010690
39251,303.000000000000000,39251,40395511010690,40395511010690
39252,18409.000000000000000,39252,35376502010690,35376502010690
39253,50.000000000000000,39253,31445622010690,31445622010690
39255,3537.000000000000000,39255,40395555010690,40395555010690
39256,4101.000000000000000,39256,37274622010690,37274622010690
39259,41.000000000000000,39259,188762595020004,188762595020004
39261,4226.000000000000000,39261,188765878020004,188765878020004
39262,232.000000000000000,39262,35376488010690,35376488010690
39264,195.000000000000000,39264,188764250020004,188764250020004
39265,1.000000000000000,39265,40395560010690,40395560010690
39266,33.000000000000000,39266,35376552010690,35376552010690
39267,442.000000000000000,39267,37274618010690,37274618010690
39271,983.000000000000000,39271,37274634010690,37274634010690
39272,11.000000000000000,39272,40395563010690,40395563010690
39273,257.000000000000000,39273,188765844020004,188765844020004
39277,5.000000000000000,39277,35376503010690,35376503010690
39279,340.000000000000000,39279,188765862020004,188765862020004
39280,83.000000000000000,39280,37274652010690,37274652010690
39281,2322.000000000000000,39281,31445830010690,31445830010690
39284,2437.000000000000000,39284,40397883010690,40397883010690
39286,647.000000000000000,39286,188764253020004,188764253020004
39288,161.000000000000000,39288,40397873010690,40397873010690
39289,175.000000000000000,39289,40397897010690,40397897010690
39290,5633.000000000000000,39290,12353319010690,12353319010690
39291,325.000000000000000,39291,37274627010690,37274627010690
39293,1.000000000000000,39293,35376511010690,35376511010690
39294,3758.000000000000000,39294,35376541010690,48337544020004
39295,746.000000000000000,39295,35376513010690,35376513010690
39300,7361.000000000000000,39300,40395525010690,40395525010690
39302,61.000000000000000,39302,40397882010690,40397882010690
39303,2410.000000000000000,39303,35376522010690,35376522010690
39306,10.000000000000000,39306,35376489010690,35376489010690
39307,660.000000000000000,39307,40395539010690,37274639010690
39310,904.000000000000000,39310,40395531010690,40395531010690
39313,5050.000000000000000,39313,37274619010690,37274619010690
39314,85.000000000000000,39314,40395557010690,40395557010690
39317,100.000000000000000,39317,12353505010690,12353505010690
39318,545.000000000000000,39318,35376544010690,35376544010690
39319,11.000000000000000,39319,40397867010690,40397867010690
39320,2407.000000000000000,39320,188765861020004,188765861020004
39321,4.000000000000000,39321,188764245020004,188764245020004
39323,500.000000000000000,39323,12353565010690,12353565010690
39324,303.000000000000000,39324,188765876020004,188765876020004
39325,559.000000000000000,39325,35376554010690,35376554010690
39326,5582.000000000000000,39326,35376509010690,35376509010690
39327,143.000000000000000,39327,188762603020004,188762603020004
39328,170.000000000000000,39328,37274639010690,37274639010690
39331,37.000000000000000,39331,31445994010690,35376759010690
39332,220.000000000000000,39332,40395565010690,40395565010690
39334,68.000000000000000,39334,188764273020004,188764273020004
39338,2718.000000000000000,39338,188762602020004,188762602020004
39341,126.000000000000000,39341,35376561010690,35376561010690
39347,3405.000000000000000,39347,188765839020004,188765839020004
39349,2195.000000000000000,39349,188765842020004,188765842020004
39367,8.000000000000000,39367,12354073010690,12354073010690
39397,1.000000000000000,39397,188765527020004,188765527020004
39466,1.000000000000000,39466,37274693010690,37274693010690
39492,3.000000000000000,39492,188764639020004,188764639020004
39494,12.000000000000000,39494,188763034020004,188763034020004
39501,6.000000000000000,39501,40395758010690,40395758010690
39511,2.000000000000000,39511,40395737010690,40395737010690
39563,14.000000000000000,39563,40397990010690,40397990010690
39567,3915.000000000000000,39567,40395775010690,40395775010690
39568,16.000000000000000,39568,40395771010690,40395771010690
39569,1.000000000000000,39569,12356207010690,12356207010690
39570,104.000000000000000,39570,31448686010690,31448686010690
39571,1.000000000000000,39571,35376759010690,35376759010690
39579,76.000000000000000,39579,35376760010690,35376760010690
39583,2997.000000000000000,39583,12356361010690,12356361010690
39588,167.000000000000000,39588,188765918020004,188765918020004
39589,1.000000000000000,39589,37274751010690,37274751010690
39590,415.000000000000000,39590,188765792020004,188765792020004
39591,11.000000000000000,39591,40395770010690,40395770010690
39592,738.000000000000000,39592,35376776010690,35376776010690
39593,222.000000000000000,39593,35376761010690,35376761010690
39600,77.000000000000000,39600,40395787010690,40395787010690
39601,960.000000000000000,39601,40395780010690,40395780010690
39602,2.000000000000000,39602,188762311020004,188762311020004
39603,3.000000000000000,39603,37274752010690,37274752010690
39607,1847.000000000000000,39607,40395790010690,40395790010690
39613,338.000000000000000,39613,40395788010690,40395788010690
39614,1.000000000000000,39614,12356757010690,12356757010690
39618,7.000000000000000,39618,35376766010690,35371531010690
39621,1320.000000000000000,39621,40397997010690,40397997010690
39623,10162.000000000000000,39623,188762617020004,188762617020004
39626,655.000000000000000,39626,31448919010690,31448919010690
39633,21.000000000000000,39633,37274755010690,37274755010690
39635,3.000000000000000,39635,188762614020004,188762614020004
39636,12835.000000000000000,39636,188765859020004,188765859020004
39637,198.000000000000000,39637,188762618020004,188762618020004
39641,1.000000000000000,39641,31448993010690,31448993010690
39642,2.000000000000000,39642,40395769010690,40395769010690
39644,1.000000000000000,39644,40395781010690,40395781010690
39645,2.000000000000000,39645,40397993010690,40397993010690
39647,156.000000000000000,39647,188763990020004,188763990020004
39652,20520.000000000000000,39652,12356902010690,12356902010690
39655,7016.000000000000000,39655,188764240020004,188764240020004
39656,70.000000000000000,39656,40397992010690,40397992010690
39657,2021.000000000000000,39657,31449355010690,31449355010690
39658,906.000000000000000,39658,40395804010690,40395804010690
39704,126.000000000000000,39704,188762686020004,188762686020004
39707,1624.000000000000000,39707,188764441020004,31450224010690
39709,3.000000000000000,39709,188762684020004,188762684020004
39713,267.000000000000000,39713,31449851010690,31449851010690
39720,262.000000000000000,39720,40395808010690,35375844010690
39727,5.000000000000000,39727,40398006010690,40398006010690
39729,11.000000000000000,39729,37274770010690,37274770010690
39738,2.000000000000000,39738,40395801010690,40395801010690
39739,117.000000000000000,39739,12357562010690,12357562010690
39748,5.000000000000000,39748,188764326020004,188764326020004
39771,262.000000000000000,39771,31450224010690,31450224010690
39789,1.000000000000000,39789,40398003010690,40398003010690
39792,19.000000000000000,39792,12358150010690,12358150010690
39804,6.000000000000000,39804,35376805010690,35376805010690
39818,4.000000000000000,39818,12358276010690,12358276010690
39837,9.000000000000000,39837,12358414010690,12358414010690
39946,32.000000000000000,39946,31451749010690,31451749010690
39992,22.000000000000000,39992,12360230010690,12360230010690
39998,1.000000000000000,39998,31452162010690,31452162010690
40004,18.000000000000000,40004,37274897010690,37274897010690
40005,474.000000000000000,40005,35377064010690,35377064010690
40017,18062.000000000000000,40017,12361246010690,12361246010690
40021,825.000000000000000,40021,188762518020004,188762518020004
40022,2.000000000000000,40022,12361360010690,12361360010690
40076,4.000000000000000,40076,12362003010690,12362003010690
40115,5.000000000000000,40115,40396239010690,40396239010690
40126,65.000000000000000,40126,188764011020004,188764011020004
40129,18.000000000000000,40129,40396237010690,40396237010690
40140,166.000000000000000,40140,35377188010690,35377188010690
40153,8096.000000000000000,40153,188765502020004,188765502020004
40158,5.000000000000000,40158,188764302020004,188764302020004
40171,1.000000000000000,40171,37274985010690,37274985010690
40187,5.000000000000000,40187,37274973010690,37274973010690
40230,1.000000000000000,40230,31454968010690,31454968010690
40312,11.000000000000000,40312,188762687020004,188762687020004
40321,7.000000000000000,40321,37275024010690,37275024010690
40322,4473.000000000000000,40322,37275015010690,37275015010690
40337,60.000000000000000,40337,188765511020004,188765511020004
40365,451.000000000000000,40365,188762498020004,188762498020004
40376,118.000000000000000,40376,188763760020004,188763760020004
40429,2.000000000000000,40429,35377466010690,35377466010690
40434,13339.000000000000000,40434,188762535020004,188762535020004
40447,15.000000000000000,40447,35377585010690,35377585010690
40449,44.000000000000000,40449,188762607020004,188762607020004
40451,7.000000000000000,40451,40396566010690,40396566010690
40452,52.000000000000000,40452,35377581010690,35377581010690
40453,6760.000000000000000,40453,37275146010690,37275146010690
40456,699.000000000000000,40456,40396581010690,40396581010690
40460,1274.000000000000000,40460,37275149010690,37275149010690
40463,186.000000000000000,40463,31457771010690,31457771010690
40473,825.000000000000000,40473,188765490020004,188765490020004
40477,5480.000000000000000,40477,37275152010690,37275152010690
40480,10.000000000000000,40480,188762645020004,188762645020004
40484,63.000000000000000,40484,12366038010690,12366038010690
40487,2.000000000000000,40487,12366065010690,12366065010690
40489,102.000000000000000,40489,40398365010690,40398365010690
40492,2.000000000000000,40492,40398356010690,40398356010690
40494,20.000000000000000,40494,188764261020004,188764261020004
40495,5128.000000000000000,40495,188762273020004,188762273020004
40497,5.000000000000000,40497,35377532010690,35377532010690
40499,32.000000000000000,40499,188764243020004,188764243020004
40500,191.000000000000000,40500,40398359010690,40398359010690
40502,34305.000000000000000,40502,35377528010690,35377528010690
40505,3935.000000000000000,40505,40396593010690,40396593010690
40508,15.000000000000000,40508,188765954020004,188765954020004
40511,69.000000000000000,40511,35377540010690,35377540010690
40512,243.000000000000000,40512,40398357010690,40398357010690
40514,21112.000000000000000,40514,188765639020004,188765639020004
40515,1715.000000000000000,40515,188762611020004,188762611020004
40516,2926.000000000000000,40516,188764255020004,188764255020004
40517,2945.000000000000000,40517,31458079010690,188762709020004
40518,44.000000000000000,40518,35377533010690,35377533010690
40520,5587.000000000000000,40520,40398370010690,40398370010690
40521,13475.000000000000000,40521,40398363010690,40398363010690
40530,4188.000000000000000,40530,40396596010690,40396596010690
40532,18.000000000000000,40532,40398383010690,40398383010690
40533,187.000000000000000,40533,37275159010690,37275159010690
40538,6504.000000000000000,40538,188762633020004,188765705020004
40547,1976.000000000000000,40547,40396557010690,40396557010690
40548,629.000000000000000,40548,35377566010690,35377566010690
40549,327.000000000000000,40549,40396586010690,40396586010690
40552,1041.000000000000000,40552,40396558010690,40396558010690
40553,11713.000000000000000,40553,188762644020004,188762644020004
40554,8.000000000000000,40554,12366454010690,12366454010690
40555,30.000000000000000,40555,188764239020004,188764239020004
40557,56.000000000000000,40557,40398361010690,40398361010690
40562,30765.000000000000000,40562,40398381010690,40398381010690
40563,296.000000000000000,40563,35377580010690,35377580010690
40566,152.000000000000000,40566,12366605010690,12366605010690
40567,1.000000000000000,40567,35377584010690,35377584010690
40569,19.000000000000000,40569,40396556010690,40396556010690
40570,1131.000000000000000,40570,188764262020004,188764262020004
40571,2829.000000000000000,40571,12366706010690,12366706010690
40573,521.000000000000000,40573,12366745010690,12366745010690
